Blancas,Negras,Result,ECO,Opening
lacreogd,bouzidibouzidi,0-1,A00,Van't Kruijs
Eterno1800,lacreogd,1-0,A18,English : Mikenas-Carls Variation
lacreogd,DemolitionHammer,1-0,B03,Alekhine Defense: Exchange Variation
DemolitionHammer,lacreogd,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
lacreogd,anshulbathla09,0-1,C01,French Defense: Exchange Variation
lacreogd,vag25,1-0,B40,Sicilian Defense: Delayed Alapin Variation
emmanuelvergara,lacreogd,0-1,C00,French Defense: Queen's Knight
lacreogd,Username1961,0-1,B13,Caro-Kann Defense: Exchange Variation
Oalshehhi,lacreogd,1-0,C00,French Defense: King's Indian Attack
darker7,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
PSICHESS,lacreogd,1-0,C02,"French Defense: Advance Variation, Main Line"
lacreogd,orion20,1-0,C01,French Defense: Exchange Variation
seekornet,lacreogd,0-1,C10,"French Defense: Rubinstein Variation, Fort Knox Variation"
lacreogd,coolice,0-1,B40,"Sicilian Defense: Alapin Variation, Sherzer Variation"
lacreogd,Kyrie_rs,1-0,B50,Sicilian Defense: Delayed Alapin
lacreogd,SeemingIsDeceiving,0-1,B13,Caro-Kann Defense: Exchange Variation
aspolygalov,lacreogd,1-0,A52,"Indian Defense: Budapest Defense, Adler Variation"
KINGDAVIDANIEL,lacreogd,0-1,A18,English : Mikenas-Carls Variation
lacreogd,ruhrgold,1/2-1/2,C55,Italian Game: Two Knights Defense
alisan-k,lacreogd,0-1,C00,French Defense
Black_Pug,lacreogd,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
lacreogd,Black_Pug,0-1,B50,Sicilian Defense: Delayed Alapin
