Blancas,Negras,Result,ECO,Opening
Rirr2020,cakal,1-0,B01,Scandinavian Defense: Main Line
zarovv,Rirr2020,1-0,B94,Sicilian Defense: Najdorf Variation
Rirr2020,abdelkariim,1-0,B02,Alekhine Defense: Two Pawn Attack
arunchit,Rirr2020,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
Rirr2020,mcjroman,1-0,C45,Scotch Game
zarovv,Rirr2020,1-0,B23,Sicilian Defense: Closed
Rirr2020,fluffykat,0-1,B01,Scandinavian Defense: Main Line
Rirr2020,Balaji2000,1-0,C40,King's Pawn Game: Busch-Gass Gambit
leoga,Rirr2020,1-0,B21,Sicilian Defense: McDonnell Attack
Eispickel,Rirr2020,1-0,B20,Sicilian Defense
Rirr2020,shskiaei,1-0,B32,Sicilian Defense: Lwenthal Variation
Rirr2020,escoubille,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
tigranpi,Rirr2020,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Rirr2020,qwl,0-1,B32,Sicilian Defense: Lwenthal Variation
deryaun,Rirr2020,1-0,A10,English
Rirr2020,Alkhulaifi5588,1-0,C44,Scotch Game
Rirr2020,foice,1-0,A06,Zukertort : Tennison Gambit
k33st,Rirr2020,0-1,A00,Van't Kruijs
Rirr2020,Pacalyspo,0-1,B00,Owen Defense
Gazi_bnd,Rirr2020,0-1,A00,Hungarian : Sicilian Invitation
respirianisme,Rirr2020,1-0,A01,Nimzo-Larsen Attack: Symmetrical Variation
Rirr2020,karlsenentotre,1-0,C00,French Defense: Knight Variation
Rirr2020,PaganIdol,1-0,B95,Sicilian Defense: Najdorf Variation
Poets_Of_The_Fall,Rirr2020,0-1,A00,Mieses
Larrygre98,Rirr2020,1-0,A43,Benoni Defense: Old Benoni
Rirr2020,buhhalter,1-0,B06,Modern Defense
ameyaupasani,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
Rirr2020,Caccachesorride,0-1,C00,French Defense: Knight Variation
Tetyana512,Rirr2020,1-0,A43,Benoni Defense: Benoni-Indian Defense
EUGENOVICH,Rirr2020,1-0,A43,Benoni Defense: Benoni Gambit Accepted
Rirr2020,BiG-MonK,1-0,C43,Russian Game: Modern Attack
Rirr2020,pemikan,1-0,B10,Caro-Kann Defense
DaniloPabloxD,Rirr2020,1-0,B29,Sicilian Defense: Nimzowitsch Variation
enbk,Rirr2020,1-0,B50,Sicilian Defense
Rirr2020,enbk,0-1,C43,"Russian Game: Modern Attack, Center Attack"
Ufkunn,Rirr2020,0-1,B50,Sicilian Defense
steelvengence,Rirr2020,0-1,B23,Sicilian Defense: Closed
Rirr2020,HUARI_10,1-0,C00,French Defense: Knight Variation
THEBOSSMAN9,Rirr2020,1-0,A01,Nimzo-Larsen Attack: Symmetrical Variation
JoseAngel2007,Rirr2020,1-0,A65,Benoni Defense: King's Pawn Line
Rirr2020,BALEOT,0-1,B70,Sicilian Defense: Dragon Variation
pablo4522,Rirr2020,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Rirr2020,Flashpeter,0-1,C40,Elephant Gambit: Paulsen Countergambit
Cellimperfecto,Rirr2020,0-1,B21,Sicilian Defense: Smith-Morra Gambit
Rirr2020,Chessblue05,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
alexjos212,Rirr2020,1-0,B50,Sicilian Defense
Rirr2020,AdrianoElias,0-1,B00,Pirc Defense
Rirr2020,Orce78,0-1,C44,King's Knight : Normal Variation
AlexRevolledo,Rirr2020,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Rirr2020,BichitOImfestosO,0-1,C41,Philidor Defense
erwinferrer,Rirr2020,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Rirr2020,Elierkingone,1-0,C40,King's Pawn Game: McConnell Defense
Jacer,Rirr2020,1-0,B20,Sicilian Defense: Bowdler Attack
Rirr2020,elis202020,1/2-1/2,C45,Scotch Game
apinango,Rirr2020,1-0,A15,"English : Anglo-Indian Defense, Queen's Indian Formation"
Rirr2020,znenuko,0-1,C47,Four Knights Game: Italian Variation
Rirr2020,ErnestoRondon,0-1,B28,"Sicilian Defense: O'Kelly Variation, Normal System, Taimanov Line"
Billyrvs,Rirr2020,1-0,A40,Modern Defense
Rirr2020,felipeelbasto,0-1,B02,Alekhine Defense: Normal Variation
JesusYrahola1723,Rirr2020,1-0,B50,Sicilian Defense: Modern Variations
Rirr2020,Blasfemo,0-1,C45,Scotch Game
abeethoven,Rirr2020,1-0,A43,Benoni Defense: Old Benoni
Glazy,Rirr2020,0-1,A43,Benoni Defense: Old Benoni
Rirr2020,Glazy,0-1,B95,Sicilian Defense: Najdorf Variation
Rirr2020,Steri_k_TrexteIII,1-0,C00,French Defense: Knight Variation
Steri_k_TrexteIII,Rirr2020,1-0,B50,Sicilian Defense: Delayed Alapin
Rirr2020,Abhishek_Kaliyer,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Rirr2020,Ilya_Proskin,1-0,C43,Russian Game: Modern Attack
wiliiliw,Rirr2020,0-1,A00,Saragossa
Rirr2020,rindicools,0-1,B94,Sicilian Defense: Najdorf Variation
Eessllaamm90,Rirr2020,1-0,A00,Saragossa
Vickaar,Rirr2020,1-0,B00,King's Pawn
RubekDarinho,Rirr2020,1-0,A40,Englund Gambit Complex: Soller Gambit Deferred
Rirr2020,Matias2604,0-1,C01,French Defense: Exchange Variation
Rosko84,Rirr2020,1-0,A50,Mexican Defense
Rirr2020,strok10,1-0,C45,Scotch Game
nik1971,Rirr2020,0-1,B92,"Sicilian Defense: Najdorf Variation, Opocensky Variation"
Rirr2020,drfraude,0-1,B27,Sicilian Defense: Hyperaccelerated Pterodactyl
Rirr2020,DISLOCADOR_CR,0-1,C00,French Defense: Knight Variation
raiderplayer,Rirr2020,0-1,B50,Sicilian Defense: Modern Variations
U2RealChess,Rirr2020,1-0,-1,-1
Catecan,Rirr2020,1-0,-1,-1
mediahunk,Rirr2020,0-1,-1,-1
Rirr2020,Aleman1982,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Rirr2020,Wasdin1968,1-0,C45,Scotch Game
Alekhine571,Rirr2020,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Chicago Defense"
Rirr2020,Fernando_Gomez,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Rirr2020,ShadeFortunier,0-1,B06,Modern Defense: Two Knights Variation
Verdaderokimico,Rirr2020,1-0,B21,Sicilian Defense: McDonnell Attack
Rirr2020,FREDDYJESUS,0-1,B01,Scandinavian Defense: Main Line
Rirr2020,Leonerdo23,0-1,B06,Modern Defense
Leonerdo23,Rirr2020,1-0,B54,"Sicilian Defense: Modern Variations, Ginsberg Gambit"
Rirr2020,Zhorobillionaires,0-1,C00,French Defense: Knight Variation
JeSuisIciFR,Rirr2020,0-1,A00,Polish
Rirr2020,Mhw71,1-0,B02,Alekhine Defense: Normal Variation
manchild,Rirr2020,1-0,A04,Zukertort : Slav Invitation
Rirr2020,medben2018,1-0,B00,Pirc Defense
Rirr2020,Chessprt,0-1,B49,"Sicilian Defense: Taimanov Variation, Bastrikov Variation"
