Blancas,Negras,Result,ECO,Opening
MAESTRO1974,cresporod,0-1,C60,Ruy Lopez: Cozio Defense
panza1977,MAESTRO1974,1-0,B00,King's Pawn
MAESTRO1974,noname_man,0-1,-1,-1
aramik,MAESTRO1974,1-0,C44,Ponziani : Jaenisch Counterattack
MAESTRO1974,xavier2017,1-0,C47,Four Knights Game: Italian Variation
Terrazas1961,MAESTRO1974,0-1,A15,English : Anglo-Indian Defense
MAESTRO1974,Voador70,1/2-1/2,C40,King's Pawn Game: Busch-Gass Gambit
Ciompa,MAESTRO1974,0-1,A45,Indian Defense
Andrefferraz,MAESTRO1974,1-0,C50,Italian Game: Schilling-Kostic Gambit
MAESTRO1974,SergSt,1-0,C41,Philidor Defense
Adoro_Xadrez,MAESTRO1974,0-1,C62,Ruy Lopez: Steinitz Defense
MAESTRO1974,T_O_L-BI2006,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
MAESTRO1974,Enriqued,0-1,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
Mahansh2018,MAESTRO1974,1-0,D02,Queen's Pawn Game: Symmetrical Variation
MAESTRO1974,NEO1228,1-0,A06,Zukertort : Tennison Gambit
MAESTRO1974,dimonwld,0-1,-1,-1
MAESTRO1974,dirtychesstricks,0-1,-1,-1
acostaabel,MAESTRO1974,1-0,C21,Danish Gambit
Raulmartinez62,MAESTRO1974,1-0,A45,Indian Defense
MAESTRO1974,WirelessPawn,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
Tipsntaps,MAESTRO1974,1-0,C36,King's Gambit Accepted: Modern Defense
MAESTRO1974,nruiz12,1-0,C41,Philidor Defense
Alexandr_Vorobev,MAESTRO1974,1-0,A51,"Indian Defense: Budapest Defense, Fajarowicz Variation"
MAESTRO1974,amitietk,1-0,B00,Owen Defense
MAESTRO1974,nolanbanda74,0-1,B00,Owen Defense
MAESTRO1974,VVChess9,1-0,C50,Italian Game: Giuoco Pianissimo
MAESTRO1974,Higginjesus,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
Paulingpompa,MAESTRO1974,1-0,A51,"Indian Defense: Budapest Defense, Fajarowicz Variation"
MAESTRO1974,evelasco,0-1,B32,Sicilian Defense: Lwenthal Variation
Strakka,MAESTRO1974,1-0,B00,King's Pawn
MAESTRO1974,TroncoSanto,1-0,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
MAESTRO1974,Mikaelolle,0-1,-1,-1
Raven8888,MAESTRO1974,1-0,D00,Queen's Pawn Game
MAESTRO1974,Luana12,0-1,B12,"Caro-Kann Defense: Advance Variation, Short Variation"
Thiago_miguel,MAESTRO1974,0-1,C23,Bishop's : Boi Variation
Ardena,MAESTRO1974,1-0,C26,Vienna Game: Stanley Variation
MAESTRO1974,bec,0-1,C02,"French Defense: Advance Variation, Nimzowitsch System"
MAESTRO1974,richardruiz,1-0,B34,"Sicilian Defense: Accelerated Dragon, Exchange Variation"
abs321,MAESTRO1974,0-1,C50,Italian Game: Schilling-Kostic Gambit
mike0522,MAESTRO1974,0-1,-1,-1
Cakir53,MAESTRO1974,1-0,C34,King's Gambit Accepted: MacLeod Defense
MAESTRO1974,abs321,0-1,B53,Sicilian Defense: Chekhover Variation
apeoperaia3,MAESTRO1974,1-0,C34,King's Gambit Accepted: King's Knight Gambit
MAESTRO1974,AVPe4e5,0-1,B01,Scandinavian Defense
Gan356XS,MAESTRO1974,0-1,A54,Old Indian Defense: Ukrainian Variation
MAESTRO1974,nruiz12,0-1,B00,Pirc Defense
MAESTRO1974,Chuchorodriguez,0-1,A00,Van't Kruijs
Alexanderloayza2009,MAESTRO1974,1-0,C66,"Ruy Lopez: Berlin Defense, Improved Steinitz Defense"
MicaelaRenata,MAESTRO1974,1-0,C00,French Defense: Bird Invitation
Anyelo2007,MAESTRO1974,1-0,C50,Italian Game: Schilling-Kostic Gambit
MAESTRO1974,yarbadalaz,0-1,B45,"Sicilian Defense: Taimanov Variation, Normal Variation"
aliph,MAESTRO1974,0-1,C21,Danish Gambit Accepted
MAESTRO1974,ProTobby,1-0,C40,"Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation"
