Blancas,Negras,Result,ECO,Opening
rojopar69,jeffren10,1-0,A13,English : Agincourt Defense
jeffren10,rojopar69,1/2-1/2,B00,St. George Defense
rojopar69,jeffren10,1-0,A17,"English : Anglo-Indian Defense, Hedgehog System"
jeffren10,rojopar69,1-0,C00,French Defense: Chigorin Variation
rojopar69,jeffren10,0-1,A17,"English : Anglo-Indian Defense, Hedgehog System"
jeffren10,rojopar69,1-0,B02,Alekhine Defense: Scandinavian Variation
rojopar69,jeffren10,1-0,A10,English
jeffren10,Llegopapa,0-1,B32,Sicilian Defense: Lwenthal Variation
jeffren10,Ododo57,0-1,C40,Latvian Gambit Accepted
Ododo57,jeffren10,1-0,B00,Owen Defense
jeffren10,joewelch,0-1,B10,Caro-Kann Defense: Two Knights Attack
SenseiFish,jeffren10,1-0,A02,Bird
jeffren10,marioalvarez,1-0,B02,Alekhine Defense: Scandinavian Variation
jugji,jeffren10,0-1,A40,English Defense
jeffren10,kelpetin,1-0,B01,Scandinavian Defense: Main Line
jeffren10,cocoy_fiser,0-1,B90,"Sicilian Defense: Scheveningen Variation, English Attack"
jeffren10,Romanio77,1-0,B06,Rat Defense: Accelerated Gurgenidze
lilacs,jeffren10,0-1,A00,Van't Kruijs
ncsuchess1,jeffren10,0-1,B00,Owen Defense
perunamico,jeffren10,0-1,E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation"
jeffren10,perunamico,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
perunamico,jeffren10,0-1,E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation"
jeffren10,perunamico,1-0,C00,French Defense: Chigorin Variation
perunamico,jeffren10,1-0,E12,"Nimzo-Indian Defense: Three Knights Variation, Duchamp Variation"
jeffren10,Mdamlakhi,0-1,B10,Caro-Kann Defense
KatonaFerenc,jeffren10,0-1,B00,Owen Defense
jeffren10,KatonaFerenc,0-1,C42,Russian Game: Three Knights Game
anujaaa,jeffren10,1/2-1/2,A00,Hungarian : Indian Defense
QCC,jeffren10,0-1,E14,Queen's Indian Defense: Spassky System
jeffren10,raton_20,0-1,B90,"Sicilian Defense: Najdorf Variation, English Attack"
jeffren10,zajcev,1-0,B00,Owen Defense
zajcev,jeffren10,0-1,A45,Trompowsky Attack: Classical Defense
jeffren10,zajcev,1-0,B00,Owen Defense
zajcev,jeffren10,0-1,A45,Trompowsky Attack: Classical Defense
jeffren10,zajcev,1-0,B50,Sicilian Defense
zajcev,jeffren10,1-0,A45,Trompowsky Attack: Classical Defense
jeffren10,zajcev,1-0,B00,Owen Defense
zajcev,jeffren10,0-1,A40,English Defense
jeffren10,zajcev,1-0,B00,Owen Defense
zajcev,jeffren10,1-0,A40,English Defense
jeffren10,zajcev,0-1,B00,Owen Defense
jeffren10,Zu_Cho_Chi,0-1,C00,French Defense: Chigorin Variation
ytltkmrj,jeffren10,0-1,A00,Polish
jeffren10,rankplay,0-1,C00,Rat Defense: Small Center Defense
bateater2019,jeffren10,0-1,B00,Owen Defense
jedri,jeffren10,0-1,B00,Owen Defense
jeffren10,boschua,0-1,C41,Philidor Defense: Lopez Countergambit
titinio13,jeffren10,0-1,B00,Owen Defense
jeffren10,Le-mauvais,1-0,B34,"Sicilian Defense: Accelerated Dragon, Modern Variation"
jeffren10,jj1987,0-1,C00,French Defense: Chigorin Variation
jj1987,jeffren10,0-1,A46,Yusupov-Rubinstein System
jeffren10,XJle6_Ha_Cylllu,1-0,B01,Scandinavian Defense: Main Line
darthkt,jeffren10,0-1,B00,Owen Defense
jeffren10,NaaIhr,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
hazzil,jeffren10,0-1,A46,Torre Attack
jeffren10,jmfcasualaccount,1-0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line"
Iznogoud_68,jeffren10,0-1,E15,Queen's Indian Defense: Fianchetto Traditional
jeffren10,Iznogoud_68,1-0,B44,Sicilian Defense: Taimanov Variation
Iznogoud_68,jeffren10,1/2-1/2,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,Iznogoud_68,1-0,B48,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack"
Iznogoud_68,jeffren10,1-0,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,Iznogoud_68,1-0,A00,Van't Kruijs
Iznogoud_68,jeffren10,0-1,A00,Hungarian
jeffren10,Iznogoud_68,0-1,B44,Sicilian Defense: Taimanov Variation
jeffren10,JhayeLo,1-0,B40,Sicilian Defense: Marshall Counterattack
tayro,jeffren10,0-1,A46,Indian Defense: Knights Variation
Astronominoff,jeffren10,0-1,B00,Owen Defense
jeffren10,tchecorda,1-0,B12,Caro-Kann Defense: Ulysses Gambit
mehmetaraz,jeffren10,0-1,A00,Van't Kruijs
jeffren10,serbianstyler,1/2-1/2,B01,Scandinavian Defense: Mieses-Kotroc Variation
ebosen,jeffren10,1-0,A01,Nimzo-Larsen Attack
jeffren10,ebosen,0-1,B00,Owen Defense
ebosen,jeffren10,1-0,A01,Nimzo-Larsen Attack: Symmetrical Variation
jeffren10,ebosen,0-1,B00,Guatemala Defense
ebosen,jeffren10,0-1,A01,Nimzo-Larsen Attack: Symmetrical Variation
jeffren10,badsignal123,1-0,B01,Scandinavian Defense: Blackburne-Kloosterboer Gambit
MohammadFateh,jeffren10,0-1,B00,Owen Defense
kingquang,jeffren10,0-1,B00,Owen Defense
jeffren10,MelnikovAnton,0-1,B33,Sicilian Defense: Lasker-Pelikan Variation
jeffren10,Djuka123,0-1,B06,Modern Defense: Standard Defense
s7orozh,jeffren10,0-1,E21,Nimzo-Indian Defense: Three Knights Variation
jeffren10,namaskar77,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
jeffren10,bumble_b33,0-1,B50,Sicilian Defense
jeffren10,YeargiYearg,1-0,B00,Rat Defense: Antal Defense
cuidate_mucho14v,jeffren10,1-0,B00,Owen Defense
Speed_Demon1960,jeffren10,0-1,A05,Zukertort
skyfolk,jeffren10,0-1,E21,Nimzo-Indian Defense: Three Knights Variation
jeffren10,perunamico,0-1,C00,French Defense: Chigorin Variation
deadgame4040,jeffren10,0-1,E40,Nimzo-Indian Defense: Normal Line
jeffren10,primoit,1-0,B76,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Modern Line"
primoit,jeffren10,1-0,E30,Nimzo-Indian Defense: Leningrad Variation
jeffren10,Marlouterie,1-0,C00,French Defense: Chigorin Variation
jeffren10,Avkom60,1-0,C40,Elephant Gambit: Paulsen Countergambit
lkiller44,jeffren10,1-0,A40,English Defense
jeffren10,JhayeLo,1-0,B40,Sicilian Defense: Marshall Counterattack
magncarls,jeffren10,1-0,B00,Owen Defense
jeffren10,smallquail,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Sirojiddin_Isom,jeffren10,0-1,E15,Queen's Indian Defense: Fianchetto Traditional
GKnadal96,jeffren10,0-1,B00,Owen Defense
jeffren10,menDBayar07,1-0,B10,Caro-Kann Defense: Two Knights Attack
jeffren10,Yustas42rus,0-1,B02,Alekhine Defense: Scandinavian Variation
jeffren10,Armin1300,1-0,B32,Sicilian Defense: Lwenthal Variation
BooBooLasha,jeffren10,0-1,A45,Indian Defense
jeffren10,geoff_seguira,1-0,B00,Owen Defense
drumy,jeffren10,1-0,A01,Nimzo-Larsen Attack: Indian Variation
jeffren10,Montcadachampion,1-0,B17,Caro-Kann Defense: Karpov Variation
sibiriak2020,jeffren10,0-1,B00,Owen Defense
jeffren10,substancep,0-1,C00,French Defense: Chigorin Variation
Joseph87,jeffren10,1-0,B00,Owen Defense
jeffren10,piece_out,1-0,C00,French Defense: Chigorin Variation
jeffren10,TheeAlchemist,1-0,B01,Scandinavian Defense: Modern Variation
sashavskv,jeffren10,0-1,E24,"Nimzo-Indian Defense: Smisch Variation, Accelerated"
fethulgulub,jeffren10,1-0,A40,English Defense
jeffren10,ivanchess72,0-1,B18,Caro-Kann Defense: Classical Variation
Buenacasa,jeffren10,0-1,B00,Owen Defense
Major_Healy,jeffren10,1-0,A46,Indian Defense: Knights Variation
jeffren10,Major_Healy,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
Major_Healy,jeffren10,0-1,B00,Owen Defense
jeffren10,Major_Healy,1-0,C50,"Italian Game: Giuoco Pianissimo, Normal"
Major_Healy,jeffren10,0-1,A40,English Defense
jeffren10,Major_Healy,0-1,C50,"Italian Game: Giuoco Pianissimo, Normal"
smurfinho,jeffren10,0-1,A40,English Defense
Major_Healy,jeffren10,1-0,A40,English Defense
AntonioLobo03,jeffren10,0-1,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,AntonioLobo03,1/2-1/2,B10,Caro-Kann Defense: Two Knights Attack
AntonioLobo03,jeffren10,0-1,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,AntonioLobo03,1-0,B00,Pirc Defense
AntonioLobo03,jeffren10,0-1,A47,Queen's Indian Defense
jeffren10,AntonioLobo03,1-0,B00,Goldsmith Defense
AntonioLobo03,jeffren10,0-1,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,AntonioLobo03,1-0,B11,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation"
AntonioLobo03,jeffren10,0-1,B00,Owen Defense
jeffren10,AntonioLobo03,0-1,B10,Caro-Kann Defense: Two Knights Attack
AntonioLobo03,jeffren10,1-0,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,AntonioLobo03,1-0,B10,Caro-Kann Defense
AntonioLobo03,jeffren10,1-0,A47,Queen's Indian Defense
jeffren10,AntonioLobo03,0-1,B10,Caro-Kann Defense
AntonioLobo03,jeffren10,1-0,A04,Zukertort : Queenside Fianchetto Variation
jeffren10,AntonioLobo03,1-0,A00,Van't Kruijs
jeffren10,Denimata504,0-1,B10,Caro-Kann Defense
jeffren10,B52-Omega,0-1,C50,Italian Game
B52-Omega,jeffren10,1-0,B00,Owen Defense
jeffren10,B52-Omega,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
B52-Omega,jeffren10,0-1,B00,Owen Defense
jeffren10,B52-Omega,1-0,B00,Owen Defense
B52-Omega,jeffren10,0-1,B00,Owen Defense
jeffren10,B52-Omega,0-1,B07,Pirc Defense
B52-Omega,jeffren10,1-0,B00,Owen Defense
jeffren10,Elexcs,0-1,B06,Modern Defense
AmericanCheddar,jeffren10,0-1,A01,Nimzo-Larsen Attack: Indian Variation
jeffren10,DenisOliveira,0-1,B00,St. George Defense
Bassenbart,jeffren10,0-1,A00,Mieses
jeffren10,ZhenuaSky,0-1,B02,Alekhine Defense: Scandinavian Variation
Torque88,jeffren10,0-1,A10,English
jeffren10,Agamor,0-1,B17,Caro-Kann Defense: Karpov Variation
jeffren10,galilo20,0-1,B00,Owen Defense
chizzlewit,jeffren10,1-0,A10,English
jeffren10,Sawi4,1-0,B02,Alekhine Defense: Scandinavian Variation
Sawi4,jeffren10,1-0,A00,Van Geet
teremtete,jeffren10,0-1,B00,Owen Defense
DayDreaminn,jeffren10,1-0,A15,"English : Anglo-Indian Defense, Queen's Indian Formation"
jeffren10,vaderlein,0-1,C40,Elephant Gambit: Paulsen Countergambit
