Blancas,Negras,Result,ECO,Opening
Juandv12,Ighobomeye,1-0,C02,"French Defense: Advance Variation, Paulsen Attack"
Ighobomeye,Juandv12,0-1,A40,Horwitz Defense
Juandv12,lalakhan3112,1-0,B00,Owen Defense
Juandv12,mj21mj,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
ceresith,Juandv12,1-0,A01,Nimzo-Larsen Attack: English Variation
Juandv12,ShugerKG,1-0,B30,Sicilian Defense: Old Sicilian
JerryPia,Juandv12,1-0,B70,Sicilian Defense: Dragon Variation
Juandv12,NikitaKaliningrad,0-1,C00,French Defense: King's Indian Attack
MightyMouseDJ,Juandv12,0-1,A40,Horwitz Defense
COMMANDO2015,Juandv12,0-1,B51,Sicilian Defense: Moscow Variation
Juandv12,kokotzila,0-1,B40,Sicilian Defense: French Variation
Joeboy2000,Juandv12,1-0,A46,Indian Defense: Knights Variation
Juandv12,blue277,1-0,B00,Pirc Defense
khalid0249,Juandv12,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
Juandv12,Magnet8,1-0,C43,"Russian Game: Modern Attack, Symmetrical Variation"
Juandv12,EvgeniyUtkin_88,0-1,B30,Sicilian Defense: Old Sicilian
Tencrane,Juandv12,1-0,A40,Horwitz Defense
Rosskastanie,Juandv12,1-0,B54,Sicilian Defense: Prins Variation
Elhamamsy777,Juandv12,0-1,B21,Sicilian Defense: McDonnell Attack
Juandv12,Kaz69,1-0,C00,French Defense: King's Indian Attack
Juandv12,Santome_4,0-1,B02,Alekhine Defense: Scandinavian Variation
Juandv12,halon28,0-1,B03,Alekhine Defense: Four Pawns Attack
Drinkthatjuiceup,Juandv12,1-0,B23,Sicilian Defense: Closed
theo9,Juandv12,1-0,B22,Sicilian Defense: Alapin Variation
Juandv12,abbaspilevar,0-1,B32,Sicilian Defense: Open
Zh2008,Juandv12,0-1,A34,"English : Symmetrical Variation, Normal Variation"
Juandv12,Fransesco-Totti_CKD,0-1,C45,Scotch Game: Modern Defense
Fransesco-Totti_CKD,Juandv12,0-1,B21,Sicilian Defense: Morphy Gambit
Lalves_1968,Juandv12,1-0,B50,Sicilian Defense: Modern Variations
Juandv12,Lalves_1968,1-0,B57,"Sicilian Defense: Sozin, not Scheveningen"
Juandv12,zimany,1-0,C45,Scotch Game: Mieses Variation
PrinceofPieces,Juandv12,0-1,A13,English : Agincourt Defense
Juandv12,DES756,1-0,B50,Sicilian Defense: Modern Variations
Juandv12,KDJS,1-0,B30,Sicilian Defense: Old Sicilian
Ildar_Gataullin1967,Juandv12,0-1,E10,Indian Defense: Anti-Nimzo-Indian
Ismet_Pasha,Juandv12,1-0,B50,Sicilian Defense
Juandv12,SharifJ,0-1,C55,"Italian Game: Scotch Gambit, de Riviere Defense"
Juandv12,Moshio,1-0,C40,King's Pawn Game: Busch-Gass Gambit
vtt7,Juandv12,0-1,B70,Sicilian Defense: Dragon Variation
Juandv12,Anwarmagrabi,0-1,B10,Caro-Kann Defense: Breyer Variation
johnstyx,Juandv12,1-0,B50,Sicilian Defense: Delayed Alapin
Juandv12,rajeevsoman,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
DIvIt25,Juandv12,1-0,B77,"Sicilian Defense: Dragon Variation, Yugoslav Attack, Main Line"
Juandv12,Tichals_Mals,1-0,B30,Sicilian Defense: Old Sicilian
Juandv12,OMNAMASIWAYA,0-1,B10,Caro-Kann Defense: Breyer Variation
zaziam,Juandv12,0-1,B21,Sicilian Defense: McDonnell Attack
Juandv12,Grainsales,0-1,B50,Sicilian Defense: Modern Variations
Juandv12,UnkieD,0-1,B40,Sicilian Defense: Delayed Alapin Variation
Juandv12,valencia_o,0-1,C43,"Russian Game: Modern Attack, Symmetrical Variation"
colnago,Juandv12,0-1,B72,"Sicilian Defense: Dragon Variation, Classical Variation"
achref59,Juandv12,0-1,B50,Sicilian Defense: Modern Variations
aarjay,Juandv12,1/2-1/2,B21,Sicilian Defense: Morphy Gambit
Juandv12,ShivaNataraja,1-0,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Mexanikfox,Juandv12,0-1,A56,Benoni Defense: Hromdka System
Juandv12,KrusKrus,1-0,B30,Sicilian Defense: Old Sicilian
Juandv12,sbeshl1,1-0,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Chess35Chess,Juandv12,1-0,A00,Gedult's
Juandv12,kwaywint,0-1,B00,Pirc Defense
Emir4949,Juandv12,0-1,A40,Horwitz Defense
Juandv12,Tsimbou,1-0,C42,Russian Game: Stafford Gambit
Auricoz,Juandv12,1-0,A01,Nimzo-Larsen Attack: English Variation
Juandv12,Dr_Pizza,1-0,B90,"Sicilian Defense: Najdorf Variation, Lipnitsky Attack"
Juandv12,SergitoBrigante,1-0,C44,Scotch Game: Haxo Gambit
yousefichess1919,Juandv12,1-0,B70,Sicilian Defense: Dragon Variation
Fernando_Peixe,Juandv12,1-0,A43,Benoni Defense: Benoni-Indian Defense
Yared2020,Juandv12,1-0,B54,"Sicilian Defense: Modern Variations, Main Line"
