Blancas,Negras,Result,ECO,Opening
B1122,Alejo_santos18,1-0,A00,Van't Kruijs
Alejo_santos18,necukot,1-0,A40,Englund Gambit
MajorFelx,Alejo_santos18,1-0,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,esi333,1-0,C44,"Scotch Game: Scotch Gambit, Advance Variation"
Alejo_santos18,carlosalex2038,1-0,C01,French Defense: Exchange Variation
fdsalix,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Sylvain26,Alejo_santos18,0-1,A00,Gedult's
PaulaEmil225,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,Carlos82,1-0,D30,Queen's Gambit Declined
Alejo_santos18,p2wb26,1-0,E14,Queen's Indian Defense: Spassky System
Alexej_0001,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Osly,Alejo_santos18,0-1,A13,English : Agincourt Defense
Alejo_santos18,zeldazaire,1-0,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
Alejo_santos18,Topotun9000,1-0,D30,Queen's Gambit Declined
snieboon,Alejo_santos18,1-0,D37,Queen's Gambit Declined: Three Knights Variation
Alejo_santos18,brkbrnsl13,0-1,D30,Queen's Gambit Declined
Alejo_santos18,Gambit_2,0-1,D11,"Slav Defense: Quiet Variation, Pin Defense"
Luqmanco,Alejo_santos18,0-1,A00,Van't Kruijs
erkamgulbahar,Alejo_santos18,1-0,D00,Queen's Pawn Game
Alejo_santos18,ORJ,0-1,A40,Horwitz Defense
Michalf2020,Alejo_santos18,1-0,D35,Queen's Gambit Declined: Harrwitz Attack
mahirtiryaki,Alejo_santos18,1-0,B20,Sicilian Defense
Alejo_santos18,aim_tausif,1-0,D10,Slav Defense
Alejo_santos18,adit_tiwari_3103,0-1,A40,Englund Gambit Complex: Soller Gambit
Alejo_santos18,Nemrahsen,0-1,D30,Queen's Gambit Declined
breff,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Garik81,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,Kruegger,0-1,B01,Scandinavian Defense: Modern Variation
isanches,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
silent_pea,Alejo_santos18,1-0,B86,Sicilian Defense: Sozin Attack
Alejo_santos18,dantheskyman,0-1,A40,Englund Gambit Complex: Soller Gambit
Samuelin007,Alejo_santos18,0-1,D02,Queen's Pawn Game: London System
Bogdan-Meduric,Alejo_santos18,0-1,A02,Bird
Alejo_santos18,Bogdan-Meduric,1-0,A40,Queen's Pawn Game
Parsa-top,Alejo_santos18,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Schlechter Variation"
Alejo_santos18,marto264,1-0,D30,Queen's Gambit Declined
Alejo_santos18,DO2008,1-0,A48,Torre Attack
Nahamkin,Alejo_santos18,0-1,B20,Sicilian Defense: Staunton-Cochrane Variation
Rivera-Luis_12,Alejo_santos18,0-1,A08,King's Indian Attack: Sicilian Variation
Alejo_santos18,lasahirudino,1-0,D30,Queen's Gambit Declined
Aswar12,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,daighasem,1/2-1/2,D30,Queen's Gambit Declined
Alejo_santos18,seyfalirashadat54,0-1,A46,Indian Defense: Knights Variation
W4D4,Alejo_santos18,1-0,D30,Queen's Gambit Declined
poojashree,Alejo_santos18,1/2-1/2,D53,"Queen's Gambit Declined: Modern Variation, Heral Variation"
Jesse_db,Alejo_santos18,0-1,A01,Nimzo-Larsen Attack: Classical Variation
Alejo_santos18,azrul84,1-0,A40,Modern Defense
Alejo_santos18,mekaniksel,1-0,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
Alejo_santos18,OBAT_PANU,0-1,D30,Queen's Gambit Declined
Israel-b27,Alejo_santos18,0-1,D30,Queen's Gambit Declined
anshumantak,Alejo_santos18,0-1,B21,Sicilian Defense: McDonnell Attack
Alejo_santos18,Paulingpompa,1-0,D30,Queen's Gambit Declined
Alejo_santos18,ExpresoNocturno,1/2-1/2,A48,Torre Attack
Eltigre1000,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
moito33-t,Alejo_santos18,0-1,B33,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation"
Alejo_santos18,Olvidaloo,0-1,A43,Benoni Defense: Benoni Gambit Accepted
Alejo_santos18,moito33-t,1/2-1/2,D20,Queen's Gambit Accepted: Old Variation
Eltigre1000,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,llanerosoy,1-0,D11,Slav Defense: Modern Line
ChessAchaguas,Alejo_santos18,0-1,-1,-1
Alejo_santos18,justiceforever,1-0,D06,Queen's Gambit Declined: Marshall Defense
GentinoChess,Alejo_santos18,1-0,A13,English : Agincourt Defense
Alejo_santos18,queen1987,1-0,A40,Englund Gambit Complex: Englund Gambit
scarface_reyes,Alejo_santos18,0-1,D37,Queen's Gambit Declined: Three Knights Variation
Alejo_santos18,scarface_reyes,1-0,D06,Queen's Gambit Declined: Austrian Defense
scarface_reyes,Alejo_santos18,0-1,A13,English : Agincourt Defense
hasiru_21,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,scarface_reyes,0-1,D06,Queen's Gambit Declined: Marshall Defense
SfHansLanda,Alejo_santos18,1-0,B10,Caro-Kann Defense
Alejo_santos18,Carlosxm2,1-0,D30,Queen's Gambit Declined
Alejo_santos18,GambitsMgee,1-0,C20,King's Pawn Game: Leonardis Variation
scarface_reyes,Alejo_santos18,0-1,D45,Semi-Slav Defense: Main Line
LOT007,Alejo_santos18,0-1,B21,Sicilian Defense: McDonnell Attack
Alejo_santos18,Usualis,0-1,A40,Englund Gambit Complex: Englund Gambit
Usualis,Alejo_santos18,1-0,A00,Grob : Grob Gambit Declined
Alejo_santos18,Sleepingbeauty69,0-1,A43,Benoni Defense: Benoni Gambit Accepted
gassedupshawty,Alejo_santos18,1-0,B50,Sicilian Defense
Alejo_santos18,Sikici4396,0-1,A40,Englund Gambit Complex: Englund Gambit
Alejo_santos18,scarface_reyes,1-0,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
Alejo_santos18,ABDE70,1-0,D04,Queen's Pawn Game: Colle System
semmiramis,Alejo_santos18,1-0,B20,Sicilian Defense: Bowdler Attack
magnata2208,Alejo_santos18,0-1,A06,Zukertort : Old Indian Attack
Alejo_santos18,JosueGoenaga,0-1,A40,Modern Defense
Alejo_santos18,h0m0-sapiens,0-1,A40,Horwitz Defense
goldenatlantis,Alejo_santos18,1/2-1/2,A00,Mieses
Alejo_santos18,JECL11,0-1,D06,Queen's Gambit Declined: Marshall Defense
El_Diablero,Alejo_santos18,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation"
Alejo_santos18,goldenatlantis,1-0,D06,Queen's Gambit Declined: Marshall Defense
ToMuch,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,Nootsie,1-0,A48,East Indian Defense
Nootsie,Alejo_santos18,0-1,B23,Sicilian Defense: Closed
Alejo_santos18,Nootsie,1-0,A50,Indian Defense: Normal Variation
Cunhambebe,Alejo_santos18,0-1,A01,Nimzo-Larsen Attack: Classical Variation
ArtursNaudins,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,zidanechess4000,1-0,D10,Slav Defense
Altinay22,Alejo_santos18,1-0,B20,Sicilian Defense: Bowdler Attack
Alejo_santos18,thorunoglu,0-1,A40,Queen's Pawn Game
ozkirano0575,Alejo_santos18,1-0,B33,"Sicilian Defense: Lasker-Pelikan Variation, Retreat Variation"
Alejo_santos18,theone00742,1-0,A40,Modern Defense
Alejo_santos18,gokcer35,0-1,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
ayabakan88,Alejo_santos18,0-1,B20,Sicilian Defense
Tgpmex,Alejo_santos18,0-1,A00,Hungarian : Catalan Formation
Alejo_santos18,Tgpmex,1-0,A40,English Defense
Alejo_santos18,Tgpmex,1-0,A40,English Defense
Alp2018,Alejo_santos18,0-1,B21,Sicilian Defense: Smith-Morra Gambit
svda1898,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
meysam20200,Alejo_santos18,1-0,B86,Sicilian Defense: Sozin Attack
Alejo_santos18,zihinselengelli,0-1,D05,Queen's Pawn Game: Colle System
dkloveyouall,Alejo_santos18,1-0,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,theone00742,0-1,A40,Modern Defense
Alejo_santos18,ozkirano0575,1-0,D07,Queen's Gambit Declined: Chigorin Defense
Golselim,Alejo_santos18,0-1,B21,"Bird : Dutch Variation, Batavo Gambit"
ozkirano0575,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,Sikici4396,0-1,A40,Englund Gambit Complex: Englund Gambit
Alejo_santos18,ozkanfatih95,0-1,A40,Englund Gambit
karimmizani1,Alejo_santos18,1-0,B20,Sicilian Defense: Lasker-Dunne Attack
Alejo_santos18,gusah07,1-0,D20,Queen's Gambit Accepted: Old Variation
Alejo_santos18,chesskolik6666,1-0,A40,Englund Gambit Complex: Zilbermints Gambit
ozkirano0575,Alejo_santos18,1-0,B56,Sicilian Defense: Classical Variation
Alejo_santos18,chesskolik6666,1-0,A40,Englund Gambit
chesskolik6666,Alejo_santos18,1-0,D30,Queen's Gambit Declined
Alejo_santos18,MF16,0-1,D30,Queen's Gambit Declined
Alejo_santos18,Anupam49,0-1,D30,Queen's Gambit Declined
ICEFAB,Alejo_santos18,1-0,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Scheveningen Formation"
MF16,Alejo_santos18,1-0,D00,Queen's Pawn Game: Mason Attack
TCF_Megawhoop,Alejo_santos18,1-0,A00,Saragossa
Alejo_santos18,mastergede20,1-0,D06,Queen's Gambit Declined: Marshall Defense
Alejo_santos18,mastergede20,0-1,D06,Queen's Gambit Declined: Marshall Defense
Alejo_santos18,emoupi2000,1-0,D12,"Slav Defense: Quiet Variation, Schallopp Defense"
mastergede20,Alejo_santos18,1-0,B22,"Sicilian Defense: Alapin Variation, Barmen Defense"
Alejo_santos18,aadi_23,1-0,A40,Englund Gambit
emoupi2000,Alejo_santos18,1-0,D03,Queen's Pawn Game: Torre Attack
Alejo_santos18,goldenatlantis,1-0,D30,Queen's Gambit Declined
Alp2018,Alejo_santos18,1-0,B30,Sicilian Defense: Old Sicilian
Alejo_santos18,darionieves,1-0,A41,Rat Defense: English Rat
Alejo_santos18,lf66,1-0,D30,Queen's Gambit Declined
Alejo_santos18,fazil2020,0-1,D30,Queen's Gambit Declined
mcandela188,Alejo_santos18,1-0,D35,Queen's Gambit Declined: Normal Defense
Alejo_santos18,gelobesa,1-0,E60,Indian Defense: West Indian Defense
xaviazul,Alejo_santos18,1-0,A01,Nimzo-Larsen Attack: Classical Variation
TCF_Megawhoop,Alejo_santos18,1-0,A00,Saragossa
Alejo_santos18,ALISQ,1-0,A40,Englund Gambit Complex: Englund Gambit
Kril1993,Alejo_santos18,1-0,B82,"Sicilian Defense: Scheveningen Variation, Matanovic Attack"
Alejo_santos18,mcandela188,1-0,A43,Benoni Defense: Benoni Gambit Accepted
Alejo_santos18,El_Diablero,0-1,E60,Indian Defense: West Indian Defense
hesamhallajyan,Alejo_santos18,1-0,B21,Sicilian Defense: Smith-Morra Gambit
Alejo_santos18,foobar21,1-0,D11,Slav Defense: Quiet Variation
gkhany,Alejo_santos18,1-0,A03,Bird : Dutch Variation
Alejo_santos18,brayantheking,1-0,A40,Modern Defense
KingChessPro,Alejo_santos18,1-0,B32,Sicilian Defense: Lwenthal Variation
Simonmelo,Alejo_santos18,0-1,D00,Queen's Pawn Game
Alejo_santos18,InviCrawell,1-0,D11,"Slav Defense: Quiet Variation, Pin Defense"
Alejo_santos18,Gollobarinas2,1-0,E51,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation"
Goku91,Alejo_santos18,0-1,A13,English : Agincourt Defense
Alejo_santos18,brayantheking,0-1,A40,Modern Defense
juanga56,Alejo_santos18,0-1,D00,Queen's Pawn Game
Alejo_santos18,Goku91,1-0,A47,Queen's Indian Defense
movilmate,Alejo_santos18,0-1,D00,Queen's Pawn Game: Mason Variation
Alejo_santos18,KingChessPro,0-1,D10,Slav Defense
Alejandro_Rumbos,Alejo_santos18,1-0,A04,Zukertort
Alejo_santos18,DrPrle,1-0,A43,Benoni Defense: Benoni Gambit Accepted
METATRONCUBE313,Alejo_santos18,1-0,B21,"Bird : Dutch Variation, Batavo Gambit"
METATRONCUBE313,Alejo_santos18,0-1,B21,"Bird : Dutch Variation, Batavo Gambit"
Alejo_santos18,METATRONCUBE313,0-1,A40,Englund Gambit Complex: Felbecker Gambit
iraqidragoman,Alejo_santos18,0-1,B30,Sicilian Defense: Old Sicilian
raprigga,Alejo_santos18,0-1,B21,Sicilian Defense: McDonnell Attack
bunael,Alejo_santos18,0-1,D00,Queen's Pawn Game: Mason Variation
Alejo_santos18,michaelbruno83,1-0,D04,Queen's Pawn Game: Colle System
Guan_Yu,Alejo_santos18,0-1,A45,Queen's Pawn Game: Chigorin Variation
Alejo_santos18,AbdulMalik2020,1-0,A46,Indian Defense: Knights Variation
Alejo_santos18,Dwimulyanto88,1-0,A40,Englund Gambit Complex: Englund Gambit
Quarz,Alejo_santos18,0-1,A00,Hungarian : Catalan Formation
Alejo_santos18,feridismayilli,1-0,D10,Slav Defense: Exchange Variation
feridismayilli,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,feridismayilli,1/2-1/2,D11,"Slav Defense: Quiet Variation, Pin Defense"
feridismayilli,Alejo_santos18,0-1,B32,Sicilian Defense: Lwenthal Variation
Alejo_santos18,borby2,0-1,A40,Englund Gambit Complex: Mosquito Gambit
InASuite,Alejo_santos18,0-1,A00,Van Geet
Chowmian1,Alejo_santos18,0-1,B20,Sicilian Defense
Alejo_santos18,AndreMijail,1-0,A40,Horwitz Defense
AndreMijail,Alejo_santos18,1-0,A00,Van't Kruijs
AndreMijail,Alejo_santos18,1-0,A00,Van't Kruijs
Alejo_santos18,AndreMijail,0-1,A40,Horwitz Defense
