Blancas,Negras,Result,ECO,Opening
guadajg,jeffren10,1-0,B40,Sicilian Defense: Smith-Morra Gambit Deferred
Cacho22,guadajg,0-1,C02,"French Defense: Advance Variation, Paulsen Attack"
guadajg,Jose_Barreto,0-1,B32,Sicilian Defense: Accelerated Dragon
Cacho22,guadajg,0-1,B30,Sicilian Defense: Old Sicilian
guadajg,Jose_Barreto,0-1,C00,French Defense: King's Indian Attack
Ronald_Linares02,guadajg,1-0,B90,Sicilian Defense: Najdorf Variation
guadajg,Jose_Barreto,0-1,B21,Sicilian Defense: Smith-Morra Gambit
DanielBarreto,guadajg,0-1,A07,King's Indian Attack
guadajg,Ronald_Linares02,0-1,C00,French Defense: King's Indian Attack
Cacho22,guadajg,0-1,B50,Sicilian Defense: Modern Variations
guadajg,jeffren10,0-1,B41,Sicilian Defense: Kan Variation
Jose_Barreto,guadajg,1-0,D31,Semi-Slav Defense: Marshall Gambit
guadajg,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
ComoPiensaUnaTara-YT,guadajg,0-1,D00,Queen's Pawn Game: Mason Variation
guadajg,DanielBarreto,1-0,C00,French Defense: Knight Variation
Ronald_Linares02,guadajg,1-0,B90,Sicilian Defense: Najdorf Variation
guadajg,DanielBarreto,0-1,B50,"Sicilian Defense: Modern Variations, Tartakower"
Cacho22,guadajg,0-1,B50,Sicilian Defense: Modern Variations
guadajg,ComoPiensaUnaTara-YT,1-0,B03,Alekhine Defense
Cacho22,guadajg,0-1,-1,-1
guadajg,Ronald_Linares02,0-1,C00,French Defense: Knight Variation
jeffren10,guadajg,1-0,B90,Sicilian Defense: Najdorf Variation
guadajg,moragico,0-1,B21,"Sicilian Defense: Smith-Morra Gambit Accepted, Fianchetto Defense"
