Blancas,Negras,Result,ECO,Opening
cabri007,jorgu,1-0,B01,Scandinavian Defense: Mieses-Kotroc Variation
Juanx7x,cabri007,0-1,B40,Sicilian Defense: Delayed Alapin Variation
ONLY-TOURNAMENT,cabri007,0-1,C00,Queen's Pawn Game: Franco-Sicilian Defense
saviorcoronel,cabri007,0-1,B20,Sicilian Defense
cabri007,ikeandas,1/2-1/2,C00,French Defense: Normal Variation
Alexeldestrosador,cabri007,1-0,C00,French Defense: Two Knights Variation
EPbarriodeoro,cabri007,1-0,A40,Horwitz Defense
cabri007,MigueShark,1-0,B22,Sicilian Defense: Alapin Variation
cabri007,ElCHACAL664,0-1,B01,Scandinavian Defense: Richter Variation
magicapresencia,cabri007,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
cabri007,PapaFrito65,1-0,A30,English : Symmetrical Variation
Ninguno01,cabri007,1-0,A04,Zukertort : Sicilian Invitation
cabri007,MigueShark,0-1,A10,English
Baby-Bolivar,cabri007,1-0,D00,Queen's Pawn Game
cabri007,RichardAbad,0-1,D37,Queen's Gambit Declined: Three Knights Variation
ReyDORADO995,cabri007,1-0,A43,Benoni Defense: Old Benoni
cabri007,SalvaObras,0-1,A00,Van't Kruijs
cabri007,joelvilca,0-1,A09,Rti : Rti Accepted
JUANADEARCO,cabri007,1-0,B40,Sicilian Defense: Marshall Counterattack
Jhonfq18,cabri007,0-1,B27,Sicilian Defense: Hyperaccelerated Dragon
cabri007,ArturoBarrera,0-1,B32,Sicilian Defense: Franco-Sicilian Variation
denis-rucoba-tuanama,cabri007,0-1,D02,Queen's Pawn Game: Zukertort Variation
cabri007,kaizen30,0-1,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
cabri007,J2009_JAIRO_2009,0-1,E52,"Nimzo-Indian Defense: Normal Variation, Schlechter Defense"
jlmb,cabri007,1-0,B40,Sicilian Defense: French Variation
cabri007,QuevedoRW,1-0,B10,Caro-Kann Defense
cabri007,becamilo,1-0,A42,Modern Defense: Averbakh System
AJEDREZ_HUGO,cabri007,0-1,B20,Sicilian Defense
cabri007,hipoattack,1-0,A10,English : Anglo-Scandinavian Defense
alejo-dye,cabri007,1-0,A46,Indian Defense: Knights Variation
Chessperuvian21,cabri007,0-1,D31,Queen's Gambit Declined: Queen's Knight Variation
cabri007,Mango123456789,1-0,C39,"King's Gambit Accepted: Kieseritzky Gambit, Long Whip"
SheeJiaWee,cabri007,0-1,D37,"Queen's Gambit Declined: Vienna Variation, Quiet Variation"
cabri007,a1969ny,1-0,E10,Indian Defense: Anti-Nimzo-Indian
cabri007,serjlad,1-0,A15,"English : Anglo-Indian Defense, Scandinavian Defense, Exchange Variation"
serjlad,cabri007,1-0,B08,Pirc Defense: Classical Variation
cabri007,Logos1611,1-0,B56,Sicilian Defense: Classical Variation
Boitumelow,cabri007,0-1,B20,Sicilian Defense
Liolio,cabri007,1-0,C60,Ruy Lopez: Cozio Defense
Ches_PACHMIN,cabri007,0-1,-1,-1
Armel2020,cabri007,1-0,B20,Sicilian Defense
cabri007,MiltonDuque,0-1,A41,Rat Defense: English Rat
benja14,cabri007,1-0,A40,Queen's Pawn Game
cabri007,KINGpappy,1-0,A09,Rti
RamboChambo,cabri007,1-0,C10,Sicilian Defense: Marshall Gambit
cabri007,wincero,0-1,C01,French Defense: Exchange Variation
cabri007,BullletTime,1-0,B53,Sicilian Defense: Chekhover Variation
cabri007,MeDaBeast,1-0,C00,French Defense: Normal Variation
MeDaBeast,cabri007,1-0,A00,Van't Kruijs
lfb00,cabri007,1-0,A56,Benoni Defense: Hromdka System
cabri007,EagleScout,1-0,C30,King's Gambit Declined: Queen's Knight Defense
Soy-yo,cabri007,0-1,E70,King's Indian Defense: Accelerated Averbakh Variation
cabri007,mineloab,1-0,A09,Rti
cabri007,Anis_Benfifi,1-0,B01,Scandinavian Defense: Marshall Variation
Rachidrim,cabri007,0-1,B53,Sicilian Defense: Chekhover Variation
NotABadAss,cabri007,1-0,E91,King's Indian Defense: Orthodox Variation
cabri007,chesswrongwindow,1-0,B00,Owen Defense
cabri007,Dinnoo,0-1,A13,English : Agincourt Defense
bop66,cabri007,0-1,B23,Sicilian Defense: Closed
cabri007,bop66,0-1,D06,Queen's Gambit Declined: Marshall Defense
king_2018,cabri007,1-0,C11,French Defense: Steinitz Variation
cabri007,Juergen717,1-0,D35,Queen's Gambit Declined: Exchange Variation
BOBZ,cabri007,0-1,A02,Bird
DanVII,cabri007,0-1,C00,French Defense: Knight Variation
cabri007,DanVII,0-1,B00,Pirc Defense
gregfilip,cabri007,0-1,A04,Zukertort : Black Mustang Defense
BOBZ,cabri007,1-0,B21,Sicilian Defense: McDonnell Attack
cabri007,Juergen717,0-1,A13,English : Agincourt Defense
cabri007,claudiodelgado,1-0,A22,"English : King's English Variation, Two Knights Variation"
antonzyryanov,cabri007,0-1,B20,Sicilian Defense: Bowdler Attack
Juergen717,cabri007,0-1,A00,Van Geet : Dunst-Perrenet Gambit
cabri007,Juergen717,0-1,A10,"English : Anglo-Scandinavian Defense, Lhn Gambit"
cabri007,chesssurfer7266,0-1,A21,"English : King's English Variation, Kramnik-Shirov Counterattack"
cabri007,Tromp,1-0,B01,Scandinavian Defense: Icelandic-Palme Gambit
Ketakean,cabri007,1-0,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
cabri007,nablo,1-0,B06,Modern Defense: Two Knights Variation
cabri007,Whizzz,1-0,A30,English : Symmetrical Variation
sicilian007,cabri007,0-1,A40,Horwitz Defense
Can_i_haveyourqueen,cabri007,1-0,D85,Grnfeld Defense: Exchange Variation
cabri007,RudolfKarl,1-0,A21,English : King's English Variation
j-j-j-123456,cabri007,0-1,C02,French Defense: Advance Variation
cabri007,Shenel-09720,1-0,A28,"English : King's English Variation, Four Knights Variation, Bradley Beach Variation"
Angel_Romero,cabri007,1-0,D80,Grnfeld Defense
cabri007,RudolfKarl,1/2-1/2,B01,Scandinavian Defense: Mieses-Kotroc Variation
cabri007,RaptorTi,1-0,D90,Grnfeld Defense: Three Knights Variation
Juergen717,cabri007,0-1,B20,Sicilian Defense
cabri007,lasker82,1-0,C39,"King's Gambit Accepted: Kieseritzky Gambit, Anderssen Defense"
ariachess20,cabri007,1/2-1/2,B22,"Sicilian Defense: Alapin Variation, Barmen Defense, Central Exchange"
cabri007,Masterglass,1-0,A11,English : Caro-Kann Defensive System
cabri007,Good_luck_1001,1-0,A28,"English : King's English Variation, Four Knights Variation"
kostas1973,cabri007,0-1,A01,Nimzo-Larsen Attack: Classical Variation
cabri007,Camilo3000000444,1-0,C34,King's Gambit Accepted: MacLeod Defense
cabri007,koron78,1-0,A10,English : Great Snake Variation
