Blancas,Negras,Result,ECO,Opening
Jesus1999GM,JocosoN,1/2-1/2,B06,Modern Defense: Standard Line
Jesus1999GM,umatyakubow1977,0-1,D30,Queen's Gambit Declined
Spidermann4,Jesus1999GM,0-1,B50,Sicilian Defense: Modern Variations
Jesus1999GM,DerKnobi,1-0,E01,Catalan : Closed
RichardTogonon,Jesus1999GM,1-0,A05,Zukertort
Ghost8484,Jesus1999GM,1-0,C50,Italian Game: Deutz Gambit
Jesus1999GM,jovanns,0-1,D00,Queen's Pawn Game
karouaaach,Jesus1999GM,0-1,B53,Sicilian Defense: Chekhover Variation
Jesus1999GM,tooappy,0-1,A45,Indian Defense: Tartakower Attack
Jesus1999GM,nict46,1-0,A45,Indian Defense: Tartakower Attack
Qazaq3112,Jesus1999GM,1-0,A08,King's Indian Attack: French Variation
Jesus1999GM,tallima1111,1-0,B32,Sicilian Defense: Flohr Variation
Jesus1999GM,Dominici33,0-1,B00,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation"
Jesus1999GM,lichess AI level 8,0-1,D00,Queen's Pawn Game
lichess AI level 8,Jesus1999GM,1-0,C65,Ruy Lopez: Berlin Defense
Farbenkristall,Jesus1999GM,1-0,C25,Vienna Game
Jesus1999GM,seth_hades,1-0,A53,Old Indian Defense
AshDixon,Jesus1999GM,1-0,B00,Pirc Defense
Kandilo,Jesus1999GM,1-0,B33,Sicilian Defense: Open
Jesus1999GM,Kandilo,1-0,A45,Indian Defense: Tartakower Attack
Kandilo,Jesus1999GM,1-0,C45,Scotch Game: Classical Variation
Jesus1999GM,kreser,0-1,E68,"King's Indian Defense: Fianchetto Variation, Classical Variation"
Jesus1999GM,GrohochetGrom,0-1,D00,Queen's Pawn Game
itachi666uchiha,Jesus1999GM,0-1,D94,"Grnfeld Defense: Three Knights Variation, Burille Variation"
Jesus1999GM,pooooyaa,1-0,D00,Queen's Pawn Game
dwiprayoga,Jesus1999GM,0-1,A00,Mieses
RamonDelFalcon,Jesus1999GM,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
andresserdna3,Jesus1999GM,1-0,E92,"King's Indian Defense: Orthodox Variation, Gligoric-Taimanov System"
Jesus1999GM,KantinJatinangor,0-1,D02,"Queen's Pawn Game: Symmetrical Variation, Pseudo-Catalan"
Jesus1999GM,alook,1-0,D80,Grnfeld Defense
lenny0404,Jesus1999GM,1-0,D00,Queen's Pawn Game: Stonewall Attack
rickai,Jesus1999GM,1-0,C41,Philidor Defense: Exchange Variation
Jesus1999GM,drjuliocezar,0-1,D00,Queen's Pawn Game
Jesus1999GM,lenny0404,0-1,D00,Queen's Pawn Game
JoseGuardiolaCH,Jesus1999GM,0-1,D30,Queen's Gambit Declined
Jesus1999GM,xxxMiguelxxx,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
xxxMiguelxxx,Jesus1999GM,0-1,C23,Bishop's : Boi Variation
Jesus1999GM,xxxMiguelxxx,0-1,A52,"Indian Defense: Budapest Defense, Adler Variation"
datssss29,Jesus1999GM,0-1,C41,Philidor Defense: Exchange Variation
SkandinaviaFans,Jesus1999GM,1-0,A48,London System
Jesus1999GM,SkandinaviaFans,1-0,D02,Queen's Pawn Game: Zukertort Variation
SkandinaviaFans,Jesus1999GM,1-0,A48,Torre Attack
thenamesdom,Jesus1999GM,0-1,C53,"Italian Game: Classical Variation, Giuoco Pianissimo"
Jesus1999GM,sModafr,0-1,D00,Queen's Pawn Game
Jesus1999GM,manfredmalta,1-0,A33,"English : Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense"
izal89,Jesus1999GM,1-0,B03,Alekhine Defense
adhimulia,Jesus1999GM,0-1,A01,Nimzo-Larsen Attack: Modern Variation
Jesus1999GM,RiyantoBlits,1-0,C28,"Vienna Game: Stanley Variation, Three Knights Variation"
komporme,Jesus1999GM,1-0,C41,Philidor Defense
Jesus1999GM,Ngozo,1-0,D30,Queen's Gambit Declined
ChessRey30,Jesus1999GM,0-1,C21,Danish Gambit Accepted: Copenhagen Defense
Jesus1999GM,AntonioGrandeCamera,1-0,D10,Slav Defense
Jesus1999GM,lampiopasa,0-1,D00,Queen's Pawn Game
RoyaLost,Jesus1999GM,0-1,B03,Alekhine Defense: Four Pawns Attack
walfrido,Jesus1999GM,1-0,C36,King's Gambit Accepted: Modern Defense
Jesus1999GM,iMohammadchess,1-0,D02,Queen's Pawn Game: Chigorin Variation
Jesus1999GM,Jes_871,0-1,A53,Old Indian Defense: Czech Variation
LimonadeBris,Jesus1999GM,0-1,A22,"English : King's English Variation, Two Knights Variation"
Kennyen,Jesus1999GM,1-0,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Jesus1999GM,MisriIMI,1-0,B00,Pirc Defense
ANHDUNG_20041289,Jesus1999GM,1-0,E90,King's Indian Defense: Larsen Variation
Jesus1999GM,Jlcabral,1-0,A45,Indian Defense: Tartakower Attack
Jesus1999GM,RoyalBengalTiger,1-0,D00,Queen's Pawn Game
KingArtur69,Jesus1999GM,0-1,E70,King's Indian Defense: Normal Variation
Jesus1999GM,Mosad_elhoseny1966,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
KingArtur69,Jesus1999GM,0-1,E30,Nimzo-Indian Defense: Leningrad Variation
paktri,Jesus1999GM,0-1,A40,Englund Gambit Complex Declined
Jesus1999GM,chesskishan,1-0,C44,Scotch Game: Haxo Gambit
Jesus1999GM,Artois88,0-1,A33,"English : Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense"
Muhammad_Forooqi,Jesus1999GM,0-1,B20,Sicilian Defense: Snyder Variation
joefellow,Jesus1999GM,1-0,B01,Scandinavian Defense: Modern Variation
Jesus1999GM,syri4,1-0,C00,French Defense
malte1000,Jesus1999GM,0-1,B52,"Sicilian Defense: Canal Attack, Main Line"
Jesus1999GM,SELCUK33,0-1,C41,Philidor Defense: Exchange Variation
MianBreinders,Jesus1999GM,1-0,C41,Philidor Defense
higadoencebollado,Jesus1999GM,0-1,D06,Queen's Gambit Declined: Marshall Defense
Jesus1999GM,OsoNegro2020,1-0,C11,French Defense: Burn Variation
Daniyar_Berdengorov,Jesus1999GM,0-1,A45,Indian Defense
hondabreva,Jesus1999GM,1-0,C41,Philidor Defense: Exchange Variation
Jesus1999GM,R_0043541,0-1,A40,Horwitz Defense
Jesus1999GM,blackchess123,0-1,D02,Queen's Pawn Game: Chigorin Variation
