Blancas,Negras,Result,ECO,Opening
nikhildhar,rfc11,0-1,B50,"Sicilian Defense: Modern Variations, Tartakower"
rfc11,vul_kuolun22,1-0,A40,Horwitz Defense
daveDEN,rfc11,1-0,D06,Queen's Gambit Declined: Marshall Defense
MACGYVER_20ACDC,rfc11,1-0,A00,"Indian Defense: Colle System, King's Indian Variation"
rfc11,MACGYVER_20ACDC,1-0,C02,"French Defense: Advance Variation, Nimzowitsch System"
MACGYVER_20ACDC,rfc11,1/2-1/2,A48,East Indian Defense
rfc11,MACGYVER_20ACDC,0-1,A15,"English : Anglo-Indian Defense, Scandinavian Defense, Exchange Variation"
MACGYVER_20ACDC,rfc11,0-1,D04,"Queen's Pawn Game: Colle System, Grnfeld Formation"
rfc11,lixdelux,1-0,A41,Queen's Pawn Game
rfc11,Soviet_Machine,1-0,D85,"Grnfeld Defense: Exchange Variation, Modern Exchange Variation"
Drhoss,rfc11,1-0,B23,Sicilian Defense: Closed
yaguhu,rfc11,0-1,B22,Sicilian Defense: Alapin Variation
Yosia92,rfc11,0-1,B20,Sicilian Defense: Bowdler Attack
Oreh_Din,rfc11,0-1,A45,Indian Defense
rfc11,Bekuna,1-0,D02,Queen's Pawn Game: Zukertort Variation
PatriXdeMex,rfc11,0-1,D90,Grnfeld Defense: Three Knights Variation
rfc11,pax_et_bonum_1,0-1,A43,Benoni Defense: Old Benoni
zeynepyumlu,rfc11,0-1,B21,Sicilian Defense: Smith-Morra Gambit
rfc11,Engineer14,1-0,A20,"English : King's English Variation, Nimzowitsch Variation"
rfc11,enamul2100,1-0,B00,Goldsmith Defense
Plethera,rfc11,0-1,A45,Indian Defense
rfc11,drfiratakcan,1-0,A40,Modern Defense
ulugnur,rfc11,0-1,B21,Sicilian Defense: McDonnell Attack
tom2301,rfc11,1-0,A48,London System
Mastermath,rfc11,0-1,E61,King's Indian Defense
rfc11,ALEMARI,0-1,A40,Horwitz Defense
rfc11,sleonst,0-1,A84,Dutch Defense: Normal Variation
mxpk,rfc11,1-0,A36,"English : Symmetrical Variation, Fianchetto Variation"
rfc11,agdal,0-1,B30,Sicilian Defense: Old Sicilian
ahorso,rfc11,0-1,E61,King's Indian Defense
rfc11,Abhi19,0-1,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
rfc11,te307mo,0-1,A20,"English : King's English Variation, Nimzowitsch-Flohr Variation"
azuuuubaer,rfc11,1-0,B21,Sicilian Defense: McDonnell Attack
