Blancas,Negras,Result,ECO,Opening
Ramos2020,ACEROJAVIER,0-1,B07,Modern Defense: Geller's System
Corporacion_Salcedo1,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,z52,0-1,A48,London System
ACEROJAVIER,Oma-oma,1/2-1/2,D02,Queen's Pawn Game: Zukertort Variation
MatiasHandsztok,ACEROJAVIER,1-0,B06,Modern Defense
erwinferrer,ACEROJAVIER,1-0,B06,Modern Defense: Three Pawns Attack
ACEROJAVIER,Kastorin,0-1,D02,Queen's Pawn Game: London System
thebrian,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,ALONGUS,0-1,D02,Queen's Pawn Game: London System
ACEROJAVIER,murderoflegends,0-1,D02,Queen's Pawn Game: Zukertort Variation
srgustavoss,ACEROJAVIER,0-1,B06,Modern Defense: Bishop Attack
roshen0209,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,josero,1-0,A04,Zukertort : Sicilian Invitation
ACEROJAVIER,JediFlip,1-0,A04,Zukertort : Queenside Fianchetto Variation
ACEROJAVIER,Rolielcherry,1-0,A04,Zukertort : Black Mustang Defense
Bekkelund,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,ayman_kora,1-0,A48,London System
ayman_kora,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,ayman_kora,0-1,A48,London System
Yakshwag,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,gabrielsalehi,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,Miltigo,1-0,D02,Queen's Pawn Game: London System
Miltigo,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,BigB0y,0-1,D02,Queen's Pawn Game: Anti-Torre
ACEROJAVIER,saman152,1-0,A04,Zukertort : Pirc Invitation
saman152,ACEROJAVIER,0-1,A03,Bird : Dutch Variation
ACEROJAVIER,saman152,0-1,A01,Nimzo-Larsen Attack: Dutch Variation
saman152,ACEROJAVIER,1-0,A03,Bird : Dutch Variation
ACEROJAVIER,saman152,1/2-1/2,A80,Dutch Defense: Hopton Attack
saman152,ACEROJAVIER,0-1,B00,Rat Defense: Harmonist
ACEROJAVIER,saman152,1-0,A04,Zukertort : Dutch Variation
saman152,ACEROJAVIER,1-0,A02,Bird
ACEROJAVIER,saman152,1-0,A01,Nimzo-Larsen Attack: Dutch Variation
saman152,ACEROJAVIER,0-1,A02,Bird
ACEROJAVIER,saman152,0-1,A04,Zukertort : Dutch Variation
saman152,ACEROJAVIER,0-1,A02,Bird
ACEROJAVIER,saman152,0-1,A04,Zukertort : Pirc Invitation
trader_ok,ACEROJAVIER,0-1,A40,Modern Defense
ozinahutu,ACEROJAVIER,0-1,B06,Modern Defense
Suezmax,ACEROJAVIER,1-0,B06,Modern Defense: Bishop Attack
Jayboss,ACEROJAVIER,0-1,A00,Van't Kruijs
ACEROJAVIER,Jaime_Alvaro,1-0,D02,Queen's Pawn Game: London System
ACEROJAVIER,AmeyShende,0-1,D02,Queen's Pawn Game: Chigorin Variation
ChopinEtude12,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,valek1987,1-0,A04,Zukertort : Slav Invitation
ACEROJAVIER,MaginNardelli,0-1,D02,Queen's Pawn Game: London System
chessisabestgameever,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Masombuka,0-1,A04,Zukertort : Queen's Gambit Invitation
MANOBROWN157,ACEROJAVIER,0-1,A00,Hungarian : Symmetrical Variation
kanobius,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,kanobius,1-0,D02,Queen's Pawn Game: Krause Variation
kanobius,ACEROJAVIER,1-0,A00,Mieses
ACEROJAVIER,locommak,1/2-1/2,D02,Queen's Pawn Game: Anti-Torre
The25cm,ACEROJAVIER,0-1,A40,Modern Defense
Ct86,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Ct86,0-1,D02,Queen's Pawn Game: Chigorin Variation
vaherbert,ACEROJAVIER,1-0,A00,Van't Kruijs
jmmarrero,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,jmmarrero,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,Abdo663,1-0,D02,Queen's Pawn Game: Chigorin Variation
Abdo663,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Abdo663,1-0,D02,Queen's Pawn Game: Chigorin Variation
Abdo663,ACEROJAVIER,1-0,B06,Modern Defense
Fouad2020,ACEROJAVIER,0-1,B06,Modern Defense: Bishop Attack
Alharsh,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Coraa29,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,trivedisir,1-0,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,existential_carousel,1-0,A46,Indian Defense: London System
goku-san,ACEROJAVIER,0-1,A41,Modern Defense
ACEROJAVIER,Mohamedelfors-83,1-0,A04,Zukertort : Slav Invitation
Fishclock,ACEROJAVIER,0-1,B06,Modern Defense
gegendenWind,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,gegendenWind,1-0,A46,Indian Defense: London System
nigdevi,ACEROJAVIER,1-0,B07,Modern Defense: Geller's System
ACEROJAVIER,nigdevi,0-1,D02,Queen's Pawn Game: Chigorin Variation
nigdevi,ACEROJAVIER,1/2-1/2,B06,Modern Defense
BlckArrow,ACEROJAVIER,1-0,A10,English : Great Snake Variation
ACEROJAVIER,BlckArrow,0-1,B23,Sicilian Defense: Closed
chrissound,ACEROJAVIER,1-0,A40,Modern Defense
maccawally,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,maccawally,0-1,D02,Queen's Pawn Game: Zukertort Variation
RyantheGreatest,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,Kazly,0-1,D02,Queen's Pawn Game: London System
ACEROJAVIER,astralex,1-0,A40,Horwitz Defense
astralex,ACEROJAVIER,1-0,B06,Modern Defense
darius1111,ACEROJAVIER,1-0,A42,Modern Defense: Kotov Variation
kasparov20xp,ACEROJAVIER,1-0,B27,"Pterodactyl Defense: Sicilian, Rhamphorhynchus"
ACEROJAVIER,kasparov20xp,1-0,A40,Mikenas Defense
kasparov20xp,ACEROJAVIER,1-0,B27,Sicilian Defense: Hyperaccelerated Dragon
ACEROJAVIER,kasparov20xp,1-0,A40,English Defense
kasparov20xp,ACEROJAVIER,1-0,B20,Sicilian Defense: Lasker-Dunne Attack
ACEROJAVIER,kasparov20xp,1/2-1/2,A00,Saragossa
kasparov20xp,ACEROJAVIER,1-0,B20,Sicilian Defense: Staunton-Cochrane Variation
ACEROJAVIER,kasparov20xp,0-1,A45,Indian Defense
kasparov20xp,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,kasparov20xp,0-1,C00,Rat Defense: Small Center Defense
kasparov20xp,ACEROJAVIER,1-0,C10,Sicilian Defense: Marshall Gambit
ACEROJAVIER,kasparov20xp,1-0,A40,Horwitz Defense
kasparov20xp,ACEROJAVIER,0-1,A04,Zukertort : Kingside Fianchetto
ACEROJAVIER,kasparov20xp,1-0,A40,Horwitz Defense
kasparov20xp,ACEROJAVIER,1/2-1/2,B00,Owen Defense
ACEROJAVIER,kasparov20xp,1/2-1/2,C00,French Defense: Normal Variation
kasparov20xp,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,kasparov20xp,1-0,D02,Queen's Pawn Game: Chigorin Variation
kasparov20xp,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,kasparov20xp,0-1,A04,Zukertort : Queen's Gambit Invitation
kasparov20xp,ACEROJAVIER,1-0,B07,Modern Defense: Geller's System
DrShlomo,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,DrShlomo,0-1,A04,Zukertort : Sicilian Invitation
pike-as,ACEROJAVIER,0-1,B06,Modern Defense
behzad1955,ACEROJAVIER,1-0,A10,English : Great Snake Variation
ACEROJAVIER,Falci,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,Chessexet,1-0,D02,Queen's Pawn Game: London System
ACEROJAVIER,Kunalpatel29,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,VinayVekaria,1-0,D02,Queen's Pawn Game: London System
Osk11,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,O_Girondo,0-1,A04,Zukertort : Sicilian Invitation
BW338,ACEROJAVIER,1/2-1/2,B06,Modern Defense
ACEROJAVIER,BW338,1/2-1/2,D02,Queen's Pawn Game: Chigorin Variation
BW338,ACEROJAVIER,1/2-1/2,B06,Modern Defense: Two Knights Variation
JIyHTuk,ACEROJAVIER,0-1,A40,Modern Defense
folke0504,ACEROJAVIER,1-0,A40,Modern Defense
bangag24,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,notaseriousplayer85,1-0,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,THE_DARK_KING,1-0,A04,Zukertort : Queen's Gambit Invitation
THE_DARK_KING,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Coprinus,1-0,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,baku2019,1-0,A41,Wade Defense
Dichloro-butane,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,Dichloro-butane,1-0,D02,Queen's Pawn Game: Zukertort Variation
Dichloro-butane,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,Dichloro-butane,1-0,D02,Queen's Pawn Game: Zukertort Variation
Marquinho002,ACEROJAVIER,0-1,B06,Modern Defense
rezamousavi1370,ACEROJAVIER,1/2-1/2,B06,Modern Defense
ACEROJAVIER,StarBullet,1-0,D02,Queen's Pawn Game: Chigorin Variation
Psycho78,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Abbas135,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,titiland,1-0,D02,Queen's Pawn Game: London System
ACEROJAVIER,Nick654321,0-1,B40,Sicilian Defense: French Variation
Nick654321,ACEROJAVIER,1-0,B27,"Pterodactyl Defense: Western, Rhamphorhynchus"
ACEROJAVIER,Nick654321,0-1,A04,Zukertort : Sicilian Invitation
Nick654321,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Zeljkox,1-0,A80,Dutch Defense
camiloclaudio01,ACEROJAVIER,1-0,A00,Hungarian : Symmetrical Variation
ACEROJAVIER,bhuwan28,1-0,D00,Queen's Pawn Game: Mason Variation
edeldiaz95,ACEROJAVIER,1-0,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,suhraw,0-1,D00,Queen's Pawn Game: Mason Variation
suhraw,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,suhraw,1-0,D02,Queen's Pawn Game: Chigorin Variation
suhraw,ACEROJAVIER,1/2-1/2,B06,Modern Defense
ACEROJAVIER,suhraw,1/2-1/2,D02,Queen's Pawn Game: Zukertort Variation
suhraw,ACEROJAVIER,1-0,B07,Modern Defense: Geller's System
KM43500,ACEROJAVIER,1-0,E90,King's Indian Defense: Zinnowitz Variation
ACEROJAVIER,dionivermedrano,1-0,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,Cosmos2810,0-1,D02,Queen's Pawn Game: Anti-Torre
ACEROJAVIER,cobras87,0-1,D02,Queen's Pawn Game: London System
ACEROJAVIER,Alcabo22,0-1,D02,Queen's Pawn Game: Zukertort Variation
Alcabo22,ACEROJAVIER,1-0,A41,Modern Defense
ACEROJAVIER,rrubiorr81,0-1,A04,Zukertort : Sicilian Invitation
rrubiorr81,ACEROJAVIER,1-0,A10,English : Great Snake Variation
ACEROJAVIER,om1976,1-0,A04,Zukertort : Queen's Gambit Invitation
jpsemaca,ACEROJAVIER,1-0,B06,Modern Defense
pawnInAWhile,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,El_breve,0-1,D02,Queen's Pawn Game: London System
vitallii83,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,vitallii83,0-1,A48,London System
MUSAWENKOSI,ACEROJAVIER,0-1,A41,Queen's Pawn Game
ACEROJAVIER,MUSAWENKOSI,0-1,D02,Queen's Pawn Game: London System
japinha10,ACEROJAVIER,1-0,B06,Modern Defense
sdzizic,ACEROJAVIER,1-0,B08,Pirc Defense: Classical Variation
ACEROJAVIER,sdzizic,0-1,A04,Zukertort : Queen's Gambit Invitation
sdzizic,ACEROJAVIER,1-0,B06,Modern Defense: Standard Defense
ACEROJAVIER,sdzizic,0-1,A04,Zukertort : Queen's Gambit Invitation
edsteve100,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,FreddyFreddy,1-0,A04,Zukertort : Queen's Gambit Invitation
josfh2005,ACEROJAVIER,0-1,B07,Modern Defense: Geller's System
ACEROJAVIER,domonox,1-0,A04,Zukertort : Ross Gambit
Absurdumb,ACEROJAVIER,1-0,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,JAM1961,0-1,A48,East Indian Defense
JAM1961,ACEROJAVIER,1-0,A00,Polish : King's Indian Variation
ACEROJAVIER,JAM1961,0-1,B08,Pirc Defense: Classical Variation
oftluk,ACEROJAVIER,1-0,B06,Modern Defense: Three Pawns Attack
ACEROJAVIER,coronelsabandija,0-1,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,napatnicky,0-1,B27,Sicilian Defense: Hyperaccelerated Pterodactyl
CezarPedroni,ACEROJAVIER,1-0,B06,Modern Defense: Standard Defense
Samarth_34,ACEROJAVIER,1-0,B06,Modern Defense
Eliezer1985,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,Eliezer1985,0-1,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,Surf-E,0-1,A46,Indian Defense: Wade-Tartakower Defense
Surf-E,ACEROJAVIER,1-0,A04,Zukertort : Kingside Fianchetto
ACEROJAVIER,Surf-E,1-0,A46,Indian Defense: Wade-Tartakower Defense
ACEROJAVIER,davidpdz,0-1,A04,Zukertort : Sicilian Invitation
josfh2005,ACEROJAVIER,1/2-1/2,B07,Modern Defense: Geller's System
pikachog,ACEROJAVIER,0-1,A41,Modern Defense
pikachog,ACEROJAVIER,1-0,E90,"King's Indian Defense: Normal Variation, Rare Defenses"
pikachog,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,pikachog,1-0,D02,Queen's Pawn Game: London System
e-nigma9,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Badm0nster,1-0,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,Overstorm123,1-0,A01,Nimzo-Larsen Attack: Symmetrical Variation
Overstorm123,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Overstorm123,0-1,A04,Zukertort : Queenside Fianchetto Variation
omarcao67,ACEROJAVIER,1-0,B06,Modern Defense
pricejr,ACEROJAVIER,1-0,B06,Modern Defense: Standard Defense
ACEROJAVIER,pricejr,1-0,D02,Queen's Pawn Game: London System
ACEROJAVIER,VinoRaja,1-0,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,wilquio,1-0,D02,Queen's Pawn Game: Krause Variation
wilquio,ACEROJAVIER,0-1,B06,Modern Defense
Fridaynight,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,dramekito,1-0,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,ndhg96,1-0,A46,Indian Defense: Wade-Tartakower Defense
ACEROJAVIER,faris2030,1-0,A04,Zukertort : Sicilian Invitation
faris2030,ACEROJAVIER,1-0,B06,Modern Defense: Bishop Attack
ACEROJAVIER,faris2030,1/2-1/2,A04,Zukertort : Sicilian Invitation
faris2030,ACEROJAVIER,1-0,B06,Modern Defense: Bishop Attack
ACEROJAVIER,PeonZ8,1-0,D02,Queen's Pawn Game: Zukertort Variation
xchippy,ACEROJAVIER,0-1,A41,Robatsch Defense
arnelforag,ACEROJAVIER,1-0,A41,Robatsch Defense
ACEROJAVIER,DaniloRea,0-1,D02,Queen's Pawn Game: Zukertort Variation
HEHEXDTHANKS,ACEROJAVIER,1-0,A42,Modern Defense: Averbakh System
ACEROJAVIER,HEHEXDTHANKS,0-1,A48,London System
byllyo,ACEROJAVIER,0-1,A40,Modern Defense
NandR,ACEROJAVIER,0-1,A01,Nimzo-Larsen Attack
Dolar2000,ACEROJAVIER,1-0,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,companal2,1-0,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,Griffithgatss,1-0,A04,Zukertort : Queen's Gambit Invitation
Griffithgatss,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Grunfelds,1-0,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,Zincirli,1-0,D02,Queen's Pawn Game: London System
DoppioEspresso,ACEROJAVIER,1-0,A10,English : Great Snake Variation
Lalesca,ACEROJAVIER,0-1,A41,Robatsch Defense
ACEROJAVIER,peterschott99,1-0,A04,Zukertort : Kingside Fianchetto
ACEROJAVIER,Hhordylan,1-0,A04,Zukertort : Kingside Fianchetto
ACEROJAVIER,sterlingsjc3,0-1,A04,Zukertort : Sicilian Invitation
ACEROJAVIER,mralanko,0-1,A01,Nimzo-Larsen Attack: English Variation
mralanko,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,mralanko,0-1,A04,Zukertort : Sicilian Invitation
mralanko,ACEROJAVIER,1-0,B06,Modern Defense
Wlysses,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,J_DIOSDADO,0-1,A04,Zukertort : Sicilian Invitation
glebhleb,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
savvyness,ACEROJAVIER,0-1,B07,Modern Defense: Geller's System
ACEROJAVIER,Fabian-Alejandro,1-0,D02,Queen's Pawn Game: London System
Fabian-Alejandro,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,rafaelluis,0-1,A30,English : Symmetrical Variation
ACEROJAVIER,knitghtime,1-0,D02,Queen's Pawn Game: Zukertort Variation
Der_Nomad,ACEROJAVIER,1-0,B06,Modern Defense
jab17,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,jab17,0-1,A01,Nimzo-Larsen Attack: Indian Variation
jab17,ACEROJAVIER,1-0,A42,Modern Defense: Kotov Variation
ACEROJAVIER,jab17,1-0,A48,London System
jab17,ACEROJAVIER,1-0,A42,Modern Defense: Kotov Variation
ACEROJAVIER,jab17,0-1,A48,London System
ACEROJAVIER,JakestheSnakes,1-0,D02,Queen's Pawn Game: Chigorin Variation
Wolfshanz,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,chessbad1000,1-0,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,Malitye,1-0,D02,Queen's Pawn Game: Zukertort Variation
Ustatrader,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,dorostorum,0-1,D02,Queen's Pawn Game: Zukertort Variation
princefemi801,ACEROJAVIER,0-1,B06,Modern Defense: Pseudo-Austrian Attack
adwars,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,balupati,1-0,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,kraulf,1-0,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,Acti0n1,1-0,D02,Queen's Pawn Game: Zukertort Variation
RonBeton,ACEROJAVIER,0-1,B06,Modern Defense
e-82,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Oknn19,0-1,D02,Queen's Pawn Game: London System
ACEROJAVIER,Fotaki,1-0,D02,Queen's Pawn Game: Chigorin Variation
Fotaki,ACEROJAVIER,1-0,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,Fotaki,1-0,D02,Queen's Pawn Game: Chigorin Variation
Fotaki,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,Avishek93,0-1,B08,Pirc Defense: Classical Variation
tabei67,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,Mbongeni77,0-1,D02,Queen's Pawn Game: London System
Mbongeni77,ACEROJAVIER,1-0,A01,Nimzo-Larsen Attack
ACEROJAVIER,Mbongeni77,0-1,D02,Queen's Pawn Game: Symmetrical Variation
Mbongeni77,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,CARR2000,0-1,D02,Queen's Pawn Game: Krause Variation
ACEROJAVIER,Foggys,1-0,A04,Zukertort : Queenside Fianchetto Variation
Foggys,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Foggys,1-0,A04,Zukertort : Queenside Fianchetto Variation
Foggys,ACEROJAVIER,1-0,B06,Modern Defense
SimonKaies91,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,tergav,0-1,A04,Zukertort : Slav Invitation
ACEROJAVIER,Player_DS,1-0,D02,Queen's Pawn Game: Anti-Torre
ArtEmBic,ACEROJAVIER,1-0,B73,"Sicilian Defense: Dragon Variation, Classical Variation"
ACEROJAVIER,HOMBREBUENO2020,0-1,B08,Pirc Defense: Classical Variation
sumansahoo16,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
Howdo,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Howdo,0-1,A04,Zukertort : Queen's Gambit Invitation
jerlucechess,ACEROJAVIER,1-0,A42,Modern Defense: Averbakh System
Jorgedef,ACEROJAVIER,0-1,B06,Modern Defense: Three Pawns Attack
ACEROJAVIER,jrgalro,1-0,A04,Zukertort : Dutch Variation
ACEROJAVIER,GbharathaG,1-0,D02,Queen's Pawn Game: Anti-Torre
ACEROJAVIER,Darrafmobla41,1-0,D02,Queen's Pawn Game: Chigorin Variation
Cerocesar,ACEROJAVIER,1-0,B07,Modern Defense: Geller's System
Ajedrez0873,ACEROJAVIER,1-0,A01,Nimzo-Larsen Attack
Arias2715,ACEROJAVIER,1-0,A00,Hungarian : Symmetrical Variation
willygalleta,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,acevedoae,1-0,D02,Queen's Pawn Game: London System
ACEROJAVIER,mgg2502,0-1,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,AjedrezAragua2020,0-1,B08,Pirc Defense: Classical Variation
ruizalvaro,ACEROJAVIER,1-0,B06,Modern Defense
Capafigueira,ACEROJAVIER,1-0,A42,Modern Defense: Averbakh System
multiserJYN,ACEROJAVIER,0-1,A42,Modern Defense: Kotov Variation
ACEROJAVIER,hamiltoncr,0-1,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,Petronius10,1-0,A04,Zukertort : Queen's Gambit Invitation
Hec57,ACEROJAVIER,0-1,-1,-1
ACEROJAVIER,seekerman,1-0,A04,Zukertort : Slav Invitation
wageeh2000,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,statueofaltmayer,1-0,A04,Zukertort : Black Mustang Defense
ACEROJAVIER,MattO22,1-0,D02,Queen's Pawn Game: London System
jesgon,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Asian-boiii,1-0,D02,Queen's Pawn Game: London System
ACEROJAVIER,dutchdark,1-0,D02,Queen's Pawn Game: Anti-Torre
dutchdark,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,yigg,1-0,D02,Queen's Pawn Game: Krause Variation
ACEROJAVIER,alenakristyna,0-1,A01,Nimzo-Larsen Attack: Modern Variation
alenakristyna,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,alenakristyna,0-1,A04,Zukertort : Kingside Fianchetto
linilly,ACEROJAVIER,0-1,A42,Modern Defense: Averbakh System
ACEROJAVIER,tocador,1-0,B50,Sicilian Defense: Modern Variations
Darko_OG,ACEROJAVIER,1-0,B06,Modern Defense
Lihvio,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,karums,1-0,D02,Queen's Pawn Game: Anti-Torre
colombo19,ACEROJAVIER,0-1,A40,Modern Defense
Upandunder,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,EliasKrom,0-1,A04,Zukertort : Dutch Variation
ACEROJAVIER,Zawon1,1-0,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,Camilo21,1-0,D02,Queen's Pawn Game: Chigorin Variation
Camilo21,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Camilo21,0-1,A04,Zukertort : Kingside Fianchetto
Camilo21,ACEROJAVIER,1/2-1/2,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,Camilo21,0-1,D02,Queen's Pawn Game: Zukertort Variation
AbdulsameeaAlshami,ACEROJAVIER,0-1,B06,Modern Defense
RabiesFunRun,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,Fadel88,0-1,D02,Queen's Pawn Game: Chigorin Variation
elrojoreydecopas,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,stoehli1,1-0,D02,Queen's Pawn Game: Anti-Torre
bradomin23,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,AtomicTomahawk,1-0,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,Johnchess1,1-0,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Tonimirror,ACEROJAVIER,1-0,A10,English : Great Snake Variation
NickBadenhorst,ACEROJAVIER,0-1,A40,Modern Defense
Canor3000,ACEROJAVIER,1-0,B06,Modern Defense
ACEROJAVIER,zapaturee,0-1,D02,Queen's Pawn Game: Zukertort Variation
ACEROJAVIER,TheBicameralMind,0-1,D03,Queen's Pawn Game: Torre Attack
ACEROJAVIER,jupri_aceh,1/2-1/2,A06,Zukertort : Tennison Gambit
jupri_aceh,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,Z10N,0-1,A48,London System
ACEROJAVIER,genitivodeZeus,0-1,D02,Queen's Pawn Game: London System
Michisl27,ACEROJAVIER,1-0,B06,Modern Defense: Standard Defense
ACEROJAVIER,caddaah,1-0,A41,Wade Defense
caddaah,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,caddaah,0-1,D02,Queen's Pawn Game: Anti-Torre
caddaah,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
VLSD,ACEROJAVIER,0-1,A40,Modern Defense
ACEROJAVIER,VLSD,0-1,A04,Zukertort : Queen's Gambit Invitation
ACEROJAVIER,vitoener,0-1,A04,Zukertort : Black Mustang Defense
vitoener,ACEROJAVIER,1-0,A40,Modern Defense
ACEROJAVIER,ok807,0-1,D02,Queen's Pawn Game: Zukertort Variation
GSantosJr,ACEROJAVIER,1-0,A40,Modern Defense
Michael_1998,ACEROJAVIER,0-1,B06,Modern Defense
ACEROJAVIER,aranhajara,1-0,D02,Queen's Pawn Game: London System
Sult,ACEROJAVIER,1-0,B06,Modern Defense
Stakkato,ACEROJAVIER,1-0,A42,Modern Defense: Averbakh System
ACEROJAVIER,Stakkato,0-1,A04,Zukertort : Slav Invitation
ACEROJAVIER,gestas,1-0,A46,Indian Defense: London System
attagol,ACEROJAVIER,1-0,B06,Modern Defense
Zhenya-1,ACEROJAVIER,0-1,B06,Modern Defense: Two Knights Variation
ACEROJAVIER,Zhenya-1,0-1,D02,Queen's Pawn Game: Chigorin Variation
ACEROJAVIER,Danik_chess,1-0,D02,Queen's Pawn Game: Krause Variation
Danik_chess,ACEROJAVIER,1-0,A41,Robatsch Defense
ACEROJAVIER,Danik_chess,1-0,A48,London System
h_modareszade,ACEROJAVIER,0-1,A40,Modern Defense
coachbindel,ACEROJAVIER,1/2-1/2,A40,Modern Defense
ACEROJAVIER,coachbindel,0-1,A04,Zukertort : Slav Invitation
