Blancas,Negras,Result,ECO,Opening
Gian78,ka3bourra,0-1,B50,Sicilian Defense: Modern Variations
ka3bourra,Gian78,1-0,B40,Sicilian Defense: French Variation
Gian78,Kingsclown34,1-0,C50,Italian Game: Hungarian Defense
Gian78,Lel1203,0-1,C44,Ponziani : Neumann Gambit
Cartman123,Gian78,0-1,D15,Slav Defense: Three Knights Variation
Ghareeb_9,Gian78,1-0,A11,English : Caro-Kann Defensive System
MMM68,Gian78,1-0,D15,Slav Defense: Chameleon Variation
Gian78,MMM68,1-0,B40,"Sicilian Defense: French Variation, Westerinen Attack"
Aniquilador290689,Gian78,0-1,B20,Sicilian Defense
Assaf3,Gian78,1-0,B40,Sicilian Defense: Kramnik Variation
MlKEBravo,Gian78,0-1,D02,Queen's Pawn Game: Zukertort Variation
Gian78,MlKEBravo,1-0,B00,Rat Defense: Antal Defense
Gian78,Turtsi,1-0,B50,Sicilian Defense: Modern Variations
