Blancas,Negras,Result,ECO,Opening
moisesbastidas7822,Nomith,1-0,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,SweetMaster,0-1,A06,Zukertort
NchiemChess,moisesbastidas7822,0-1,A02,Bird
moisesbastidas7822,tobarich,0-1,A04,Zukertort : Sicilian Invitation
bankerfeeds,moisesbastidas7822,0-1,B50,Sicilian Defense: Modern Variations
moisesbastidas7822,Lococo,1-0,A05,Zukertort : Quiet System
moisesbastidas7822,caradey,0-1,A06,Zukertort
moisesbastidas7822,destroyer1903,0-1,A05,Zukertort : Quiet System
Tizi007lol,moisesbastidas7822,1-0,B12,Caro-Kann Defense: Advance Variation
moisesbastidas7822,benitow21,1-0,D04,Queen's Pawn Game: Colle System
asadrampuri786,moisesbastidas7822,0-1,B12,Caro-Kann Defense: Advance Variation
Donneco,moisesbastidas7822,0-1,B13,Caro-Kann Defense: Exchange Variation
moisesbastidas7822,Donneco,1-0,D04,Queen's Pawn Game: Colle System
martmac,moisesbastidas7822,1-0,A11,English : Caro-Kann Defensive System
moisesbastidas7822,sukiran,1/2-1/2,A06,Zukertort
slametrd,moisesbastidas7822,0-1,D00,Queen's Pawn Game
TheNumskull,moisesbastidas7822,0-1,A02,Bird
moisesbastidas7822,chessbona,0-1,D05,Queen's Pawn Game: Colle System
ilarichess88,moisesbastidas7822,0-1,B15,Caro-Kann Defense: Main Line
Khorusdariaee,moisesbastidas7822,1-0,D10,Slav Defense
Guriab1,moisesbastidas7822,0-1,D13,Slav Defense: Exchange Variation
moisesbastidas7822,Henry_Maxi777,1-0,A04,Zukertort : Sicilian Invitation
brucycaboosy,moisesbastidas7822,1-0,D02,Queen's Pawn Game: Zukertort Variation
moisesbastidas7822,dumbsaint,1-0,A04,Zukertort : Sicilian Invitation
moisesbastidas7822,Crossfyre,0-1,D05,Rubinstein
