Blancas,Negras,Result,ECO,Opening
ChessClash-XXX,AngelLuque,1-0,-1,-1
mariolui1978,AngelLuque,1-0,C23,Bishop's : Boi Variation
AngelLuque,johndecosta,0-1,A00,Van't Kruijs
Rivenwar,AngelLuque,1-0,C00,French Defense: Queen's Knight
Zkryaa3,AngelLuque,0-1,C00,French Defense
AngelLuque,Rivenwar,1/2-1/2,A00,Van't Kruijs
SAUSKevin,AngelLuque,0-1,A00,Van't Kruijs
AngelLuque,gloriousally,1-0,B00,Nimzowitsch Defense
Thegoodthechess2,AngelLuque,1-0,C00,French Defense: La Bourdonnais Variation
l-____-l,AngelLuque,1-0,C00,French Defense: Queen's Knight
AngelLuque,masterharv,0-1,A00,Van't Kruijs
TheLegendaryChess17,AngelLuque,0-1,-1,-1
AngelLuque,rikos11111,0-1,A00,Van't Kruijs
AngelLuque,Blackder,1-0,A00,Van't Kruijs
hojito83,AngelLuque,0-1,A13,English : Agincourt Defense
AngelLuque,Esteban_736,0-1,A00,Van't Kruijs
The_Bazigar,AngelLuque,1-0,A00,Van't Kruijs
AngelLuque,Craneman,1-0,A00,Van't Kruijs
Blackder,AngelLuque,1-0,A00,Van't Kruijs
pqrbnk,AngelLuque,1-0,A04,Zukertort : Queen's Gambit Invitation
AngelLuque,anymi,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
hasblackburne,AngelLuque,1-0,C00,French Defense: Queen's Knight
Nusx2,AngelLuque,1-0,A13,English : Agincourt Defense
AngelLuque,Nusx2,1-0,A00,Van't Kruijs
AngelLuque,hasblackburne,0-1,A00,Van't Kruijs
hasblackburne,AngelLuque,1-0,C00,French Defense: Queen's Knight
imanfereyduni,AngelLuque,1-0,-1,-1
AngelLuque,Aocar,0-1,-1,-1
duchter,AngelLuque,1-0,A04,Zukertort : Pirc Invitation
AngelLuque,SASGIanP,1-0,A00,Van't Kruijs
e2e4g1f3,AngelLuque,1-0,B00,Pirc Defense
AngelLuque,Rudradeep_12,0-1,A00,Van't Kruijs
AngelLuque,JoshuaHolliday,0-1,A00,Van't Kruijs
luquitas2016,AngelLuque,1-0,A02,Bird
ShlaabAllmingty,AngelLuque,1-0,A40,Horwitz Defense
AngelLuque,Jebgy,1-0,A00,Van't Kruijs
AngelLuque,superpengha,0-1,A00,Van't Kruijs
ArturAbdrahimov,AngelLuque,1-0,A02,Bird
AngelLuque,InnateDistress,0-1,A00,Van't Kruijs
Hamletsway,AngelLuque,1-0,B00,Pirc Defense
AngelLuque,GoOjasRaj04A,0-1,C00,French Defense
amedhi1994,AngelLuque,1-0,A04,Zukertort : Queen's Gambit Invitation
InnateDistress,AngelLuque,1-0,A00,Kdas
Kochira,AngelLuque,1-0,A41,Old Indian Defense
AngelLuque,eli_legends2010,0-1,A00,Van't Kruijs
Jaquesito_2701,AngelLuque,1-0,A40,Horwitz Defense
AngelLuque,milligramme,0-1,A00,Van't Kruijs
AngelLuque,Vixman,0-1,A00,Van't Kruijs
nova_chika,AngelLuque,1-0,C00,French Defense
AngelLuque,lazzaretti,0-1,A00,Van't Kruijs
InnateDistress,AngelLuque,0-1,B00,Pirc Defense
AngelLuque,lazzaretti,1-0,A00,Van't Kruijs
Abdullahaditto27,AngelLuque,1-0,A00,Van't Kruijs
