Blancas,Negras,Result,ECO,Opening
Springvieh,Elneneasesino,0-1,B01,Van Geet : Grnfeld Defense
TOME1953,Elneneasesino,1-0,B50,Sicilian Defense
Elneneasesino,laszloj1966,1-0,A13,English : Agincourt Defense
Elneneasesino,RZAKO,1-0,D02,Queen's Pawn Game: Zukertort Variation
Hidra666,Elneneasesino,1-0,D00,Queen's Pawn Game: Mason Variation
Elneneasesino,Hichkak,0-1,D43,Semi-Slav Defense
blixtodunder,Elneneasesino,1-0,D00,Queen's Pawn Game: Mason Variation
grixa,Elneneasesino,0-1,E06,Catalan : Closed
Elneneasesino,ignat990080,1-0,D37,Queen's Gambit Declined: Harrwitz Attack
Kadyrleev_Azat,Elneneasesino,1-0,A00,Mieses : Reversed Rat
Kliunkius,Elneneasesino,0-1,B22,Sicilian Defense: Alapin Variation
Elneneasesino,saadsarsam,0-1,A04,Zukertort : Dutch Variation
goodmood79,Elneneasesino,0-1,B23,Sicilian Defense: Closed
Finalebeach,Elneneasesino,0-1,B50,Sicilian Defense: Delayed Alapin
Elneneasesino,Fork_99,1-0,B19,"Caro-Kann Defense: Classical Variation, Seirawan Variation"
Elneneasesino,Albucid,1/2-1/2,E60,"King's Indian Defense: Normal Variation, King's Knight Variation"
selvor_hardin,Elneneasesino,0-1,E06,Catalan : Closed
javarpe,Elneneasesino,0-1,B90,"Sicilian Defense: Najdorf Variation, Adams Attack"
Elneneasesino,Schlaghaemmerchen,1/2-1/2,A15,"English : Anglo-Indian Defense, Anti-Anti-Grnfeld"
Innerz09,Elneneasesino,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Elneneasesino,blacksad_44,0-1,E94,"King's Indian Defense: Orthodox Variation, Glek Defense"
Elneneasesino,Tchoupiiii,0-1,A05,King's Indian Attack: Symmetrical Defense
spipip,Elneneasesino,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
marcelloplayer,Elneneasesino,0-1,D00,Queen's Pawn Game: Levitsky Attack
Elneneasesino,Schlaghaemmerchen,0-1,A40,Modern Defense
Elneneasesino,GrossRussMeister,1-0,A45,Indian Defense
AlexTheFat,Elneneasesino,0-1,B18,Caro-Kann Defense: Classical Variation
Elneneasesino,seraphesque,0-1,A27,"English : King's English Variation, Three Knights System"
bujka,Elneneasesino,0-1,D37,Queen's Gambit Declined: Three Knights Variation
Elneneasesino,haohao77,1-0,D37,Queen's Gambit Declined: Harrwitz Attack
hoadalopez14,Elneneasesino,0-1,A00,Mieses
Elneneasesino,ServusBochum,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
anasayan,Elneneasesino,0-1,B32,Sicilian Defense: Lwenthal Variation
Elneneasesino,ezat1121,0-1,A30,English : Symmetrical Variation
Elneneasesino,Yadifisher,1-0,E70,King's Indian Defense: Normal Variation
Krokodaw,Elneneasesino,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Elneneasesino,jaxxedd,0-1,A04,Zukertort : Kingside Fianchetto
Allon555,Elneneasesino,0-1,A24,"English : King's English Variation, Two Knights Variation, Fianchetto Line"
Milov70,Elneneasesino,0-1,B01,Scandinavian Defense
Elneneasesino,dimches,0-1,D97,"Grnfeld Defense: Russian Variation, Byrne Variation"
atlas96,Elneneasesino,1-0,A00,Hungarian : Sicilian Invitation
checkmate567,Elneneasesino,1/2-1/2,B53,Sicilian Defense: Chekhover Variation
TheChessMatrix,Elneneasesino,0-1,C43,"Russian Game: Modern Attack, Symmetrical Variation"
Elneneasesino,TheChessMatrix,1-0,D01,Richter-Veresov Attack
Elneneasesino,waidler,1-0,A16,"English : Anglo-Indian Defense, Queen's Knight Variation"
Elneneasesino,Jaudrius,1-0,A46,Indian Defense: Knights Variation
Chakhchakh,Elneneasesino,1-0,B30,Sicilian Defense: Old Sicilian
Elneneasesino,OnkelDoof,1-0,D31,Semi-Slav Defense: Noteboom Variation
Zapatistapoist,Elneneasesino,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
OnkelDoof,Elneneasesino,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Exchange Variation"
Elneneasesino,Landeo,0-1,D45,Semi-Slav Defense: Main Line
Pepi_83,Elneneasesino,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Elneneasesino,PotimarrondeNice,0-1,A30,English : Symmetrical Variation
bobinators,Elneneasesino,1-0,D07,"Queen's Gambit Declined: Chigorin Defense, Main Line"
Elneneasesino,Sveshev87,0-1,A15,"English : Anglo-Indian Defense, Scandinavian Defense"
Mizzitante,Elneneasesino,0-1,A01,Nimzo-Larsen Attack: Dutch Variation
Elneneasesino,Frankieminkia,1-0,D17,"Slav Defense: Czech Variation, Krause Attack"
Elneneasesino,ibitis,1/2-1/2,A46,Indian Defense: Knights Variation
Milov70,Elneneasesino,0-1,B13,"Caro-Kann Defense: Panov Attack, Modern Defense, Mieses Line"
Elneneasesino,Prof_Kingclown,1-0,E91,King's Indian Defense: Orthodox Variation
lakystar,Elneneasesino,0-1,D01,Richter-Veresov Attack
Andrey1403,Elneneasesino,0-1,B30,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack
Denchikkk,Elneneasesino,1-0,C42,Russian Game: Nimzowitsch Attack
Elneneasesino,Loks71,1-0,D10,Slav Defense
Elneneasesino,OnkelDoof,0-1,A09,Rti : Advance Variation
schakeri,Elneneasesino,0-1,A22,"English : King's English Variation, Two Knights Variation, Smyslov System"
Elneneasesino,Schtorm,1-0,A49,Indian Defense: Przepiorka Variation
Bahrullahhalik_123,Elneneasesino,0-1,B01,Scandinavian Defense: Mieses-Kotroc Variation
Balle_Asesina,Elneneasesino,1/2-1/2,A45,Indian Defense
Elneneasesino,Achoooo,0-1,D43,Semi-Slav Defense
ii-jar,Elneneasesino,0-1,B20,Sicilian Defense: Bowdler Attack
Lexistr,Elneneasesino,1/2-1/2,E00,Catalan
Elneneasesino,Jaudrius,1-0,D15,Slav Defense: Schlechter Variation
Elneneasesino,STEFAN1959,0-1,D01,Richter-Veresov Attack
Elneneasesino,SamolovacS,0-1,D37,Queen's Gambit Declined: Harrwitz Attack
SamolovacS,Elneneasesino,1-0,B42,"Sicilian Defense: Kan Variation, Modern Variation"
Elneneasesino,Rivery2019,1-0,A15,"English : Anglo-Indian Defense, King's Indian Formation"
NoAvailableNick,Elneneasesino,1-0,D60,"Queen's Gambit Declined: Orthodox Defense, Botvinnik Variation"
Elneneasesino,jake_sanger26,1-0,D97,"Grnfeld Defense: Russian Variation, Byrne Variation"
zenenmaria,Elneneasesino,1-0,A46,Torre Attack
Elneneasesino,Miesov,1-0,D01,Richter-Veresov Attack
Elneneasesino,SCORPION-1470,0-1,A40,Modern Defense
Chetanrusty,Elneneasesino,1-0,A00,Englund Gambit Declined: Reversed French
AsifAbbasi213,Elneneasesino,0-1,B54,Sicilian Defense: Prins Variation
V0G3L,Elneneasesino,0-1,A45,Indian Defense
Elneneasesino,allars64,0-1,A04,Zukertort : Queenside Fianchetto Variation
Elneneasesino,Melnik_V_G,0-1,B46,Sicilian Defense: Taimanov Variation
dunduks,Elneneasesino,1-0,B01,Scandinavian Defense: Gubinsky-Melts Defense
Elneneasesino,RomanSol,1-0,B06,Modern Defense: Standard Defense
Elneneasesino,Rigofleyends,0-1,B06,Modern Defense: Standard Defense
